"study_id","author","location_id","location_id2","location_name","location_name2","vac_before_booster","vaccine_developer","variant","symptom_severity","severity","sample_size","age_start","age_end","efficacy_mean","efficacy_lower","efficacy_upper","booster","vemt","mean_time_since.vaccination","start_interval","end_interval","sev_severity","mid_point1","mid_point","study_id2","se","mean_logit","sd_logit","in_var"
542,"Goldberg Y","85","85","Israel","Israel delta severe","","Pfizer & BioNTech","B.1.617.2","severe","death ",NA,60,90,0.85,0.81,0.88,0,0,NA,23,30,"severe",26.5,26.5,"542&Israel delta severe&B.1.617.2&death &60&90",0.0178571428571428,1.73460105538811,0.140056022408964,0.748331477354789
545,"Baum U","79","79","Finland","Finland delta hosp","","Pfizer & BioNTech","B.1.617.2","severe","hosp",NA,70,115,0.9,0.778,0.96,0,0,NA,2,12,"severe",7,7,"545&Finland delta hosp&B.1.617.2&hosp&70&115",0.0464285714285714,2.19722457733622,0.515873015873016,0.464095480892257
545,"Baum U","79","79","Finland","Finland delta hosp","","Pfizer & BioNTech","B.1.617.2","severe","hosp",NA,70,115,0.887,0.857,0.913,0,0,NA,13,25,"severe",19,19,"545&Finland delta hosp&B.1.617.2&hosp&70&115",0.0142857142857143,2.06045716359724,0.142527903400288,0.836660026534075
545,"Baum U","79","79","Finland","Finland delta hosp","","Pfizer & BioNTech","B.1.617.2","severe","hosp",NA,70,115,0.787,0.713,0.842,0,0,NA,26,38,"severe",32,32,"545&Finland delta hosp&B.1.617.2&hosp&70&115",0.0329081632653061,1.30693608270798,0.196313111926232,0.55124946167071
1008,"Price A","102","102","United States","US delta","","Pfizer & BioNTech","B.1.617.2","severe","severe",NA,12,18,0.93,0.89,0.95,0,0,NA,2,22,"severe",12,12,"1008&US delta&B.1.617.2&severe&12&18",0.0153061224489796,2.58668934409794,0.235117088309978,0.808290376865476
1008,"Price A","102","102","United States","US delta","","Pfizer & BioNTech","B.1.617.2","severe","severe",NA,12,18,0.92,0.8,0.97,0,0,NA,23,44,"severe",33.5,33.5,"1008&US delta&B.1.617.2&severe&12&18",0.0433673469387755,2.44234703536921,0.589230257320319,0.480196038399025
555,"Starrfelt J","90","90","Norway","Norway 2 delta","","Pfizer & BioNTech","B.1.617.2","severe","hosp",NA,18,85,0.975,0.956,0.986,0,0,NA,2,9,"severe",5.5,5.5,"555&Norway 2 delta&B.1.617.2&hosp&18&85",0.0076530612244898,3.66356164612965,0.313971742543171,1.14309521329882
555,"Starrfelt J","90","90","Norway","Norway 2 delta","","Pfizer & BioNTech","B.1.617.2","severe","hosp",NA,18,85,0.954,0.939,0.965,0,0,NA,10,17,"severe",13.5,13.5,"555&Norway 2 delta&B.1.617.2&hosp&18&85",0.0066326530612245,3.03202227495919,0.151140576547819,1.22788122702984
555,"Starrfelt J","90","90","Norway","Norway 2 delta","","Pfizer & BioNTech","B.1.617.2","severe","hosp",NA,18,85,0.875,0.848,0.897,0,0,NA,18,25,"severe",21.5,21.5,"555&Norway 2 delta&B.1.617.2&hosp&18&85",0.0125,1.94591014905531,0.114285714285714,0.894427190999915
555,"Starrfelt J","90","90","Norway","Norway 2 delta","","Pfizer & BioNTech","B.1.617.2","severe","hosp",NA,18,85,0.818,0.777,0.852,0,0,NA,26,33,"severe",29.5,29.5,"555&Norway 2 delta&B.1.617.2&hosp&18&85",0.0191326530612245,1.50285564952595,0.128514018788955,0.722956891292051
555,"Starrfelt J","90","90","Norway","Norway 2 delta","","Pfizer & BioNTech","B.1.617.2","severe","hosp",NA,18,85,0.639,0.543,0.715,0,0,NA,34,42,"severe",38,38,"555&Norway 2 delta&B.1.617.2&hosp&18&85",0.0438775510204081,0.571026496044654,0.190210426698608,0.477396037629332
558,"Voko Z","48","48","Hungary","Hungary delta hosp 18-64","","Pfizer & BioNTech","B.1.617.2","severe","hosp",NA,18,64,0.826,0.801,0.847,0,0,NA,2,17,"severe",9.5,9.5,"558&Hungary delta hosp 18-64&B.1.617.2&hosp&18&64",0.011734693877551,1.55753947430645,0.0816474205946884,0.923132662754102
558,"Voko Z","48","48","Hungary","Hungary delta hosp 18-64","","Pfizer & BioNTech","B.1.617.2","severe","hosp",NA,18,64,0.826,0.812,0.839,0,0,NA,18,25,"severe",21.5,21.5,"558&Hungary delta hosp 18-64&B.1.617.2&hosp&18&64",0.00688775510204079,1.55753947430645,0.0479234860012301,1.20492815215342
558,"Voko Z","48","48","Hungary","Hungary delta hosp 18-64","","Pfizer & BioNTech","B.1.617.2","severe","hosp",NA,18,64,0.785,0.767,0.802,0,0,NA,26,34,"severe",30,30,"558&Hungary delta hosp 18-64&B.1.617.2&hosp&18&64",0.00892857142857144,1.29504568965475,0.0529022155447871,1.05830052442584
558,"Voko Z","48","48","Hungary","Hungary delta hosp 18-64","","Pfizer & BioNTech","B.1.617.2","severe","hosp",NA,18,64,0.696,0.649,0.736,0,0,NA,35,42,"severe",38.5,38.5,"558&Hungary delta hosp 18-64&B.1.617.2&hosp&18&64",0.0221938775510204,0.828321958928198,0.104893931256713,0.671248622079538
558,"Voko Z","48","48","Hungary","Hungary delta death 18-64","","Pfizer & BioNTech","B.1.617.2","severe","death",NA,18,64,0.874,0.815,0.915,0,0,NA,2,17,"severe",9.5,9.5,"558&Hungary delta death 18-64&B.1.617.2&death&18&64",0.0255102040816327,1.93679846870406,0.231649813679422,0.626099033699941
558,"Voko Z","48","48","Hungary","Hungary delta death 18-64","","Pfizer & BioNTech","B.1.617.2","severe","death",NA,18,64,0.903,0.874,0.925,0,0,NA,18,25,"severe",21.5,21.5,"558&Hungary delta death 18-64&B.1.617.2&death&18&64",0.0130102040816327,2.2310115749136,0.148533571732629,0.876714007519209
558,"Voko Z","48","48","Hungary","Hungary delta death 18-64","","Pfizer & BioNTech","B.1.617.2","severe","death",NA,18,64,0.828,0.791,0.858,0,0,NA,26,34,"severe",30,30,"558&Hungary delta death 18-64&B.1.617.2&death&18&64",0.0170918367346939,1.57151867757181,0.120013458703333,0.764901710591414
558,"Voko Z","48","48","Hungary","Hungary delta death 18-64","","Pfizer & BioNTech","B.1.617.2","severe","death",NA,18,64,0.736,0.611,0.821,0,0,NA,35,42,"severe",38.5,38.5,"558&Hungary delta death 18-64&B.1.617.2&death&18&64",0.0535714285714286,1.02528101558256,0.275709345002823,0.432049379893857
558,"Voko Z","48","48","Hungary","Hungary delta hosp 65-100","","Pfizer & BioNTech","B.1.617.2","severe","hosp",NA,65,100,0.766,0.733,0.794,0,0,NA,2,17,"severe",9.5,9.5,"558&Hungary delta hosp 65-100&B.1.617.2&hosp&65&100",0.0155612244897959,1.18586105438289,0.0868158738356427,0.801637668039415
558,"Voko Z","48","48","Hungary","Hungary delta hosp 65-100","","Pfizer & BioNTech","B.1.617.2","severe","hosp",NA,65,100,0.727,0.707,0.746,0,0,NA,18,25,"severe",21.5,21.5,"558&Hungary delta hosp 65-100&B.1.617.2&hosp&65&100",0.00994897959183674,0.97945468234856,0.0501281274938744,1.00256082365521
558,"Voko Z","48","48","Hungary","Hungary delta hosp 65-100","","Pfizer & BioNTech","B.1.617.2","severe","hosp",NA,65,100,0.678,0.662,0.694,0,0,NA,26,34,"severe",30,30,"558&Hungary delta hosp 65-100&B.1.617.2&hosp&65&100",0.00816326530612243,0.744595742395987,0.0373919699248907,1.10679718105893
558,"Voko Z","48","48","Hungary","Hungary delta hosp 65-100","","Pfizer & BioNTech","B.1.617.2","severe","hosp",NA,65,100,0.592,0.556,0.624,0,0,NA,35,42,"severe",38.5,38.5,"558&Hungary delta hosp 65-100&B.1.617.2&hosp&65&100",0.0173469387755102,0.372239460479844,0.0718192682478396,0.759256602365297
558,"Voko Z","48","48","Hungary","Hungary delta death 65-100","","Pfizer & BioNTech","B.1.617.2","severe","death",NA,65,100,0.815,0.768,0.853,0,0,NA,2,17,"severe",9.5,9.5,"558&Hungary delta death 65-100&B.1.617.2&death&65&100",0.0216836734693877,1.48283228816254,0.143814780098741,0.679099750101732
558,"Voko Z","48","48","Hungary","Hungary delta death 65-100","","Pfizer & BioNTech","B.1.617.2","severe","death",NA,65,100,0.799,0.768,0.827,0,0,NA,18,25,"severe",21.5,21.5,"558&Hungary delta death 65-100&B.1.617.2&death&65&100",0.0150510204081633,1.3800560377072,0.0937180207109836,0.815111513635415
558,"Voko Z","48","48","Hungary","Hungary delta death 65-100","","Pfizer & BioNTech","B.1.617.2","severe","death",NA,65,100,0.746,0.723,0.768,0,0,NA,26,34,"severe",30,30,"558&Hungary delta death 65-100&B.1.617.2&death&65&100",0.0114795918367347,1.07739133318522,0.0605834362623478,0.933333333333333
558,"Voko Z","48","48","Hungary","Hungary delta death 65-100","","Pfizer & BioNTech","B.1.617.2","severe","death",NA,65,100,0.602,0.552,0.646,0,0,NA,35,42,"severe",38.5,38.5,"558&Hungary delta death 65-100&B.1.617.2&death&65&100",0.0239795918367347,0.413805440024383,0.100083439776685,0.64577184562022
564,"Grannis SJ","102","102","United States","US delta hosp ","","Pfizer & BioNTech","B.1.617.2","Severe","Hosp",NA,18,75,0.8,0.73,0.85,0,1,16,NA,NA,"severe",NA,16,"564&US delta hosp &B.1.617.2&Hosp&18&75",0.0306122448979592,1.38629436111989,0.191326530612245,0.571547606649408
566,"Olson S.M","102","102","United States","US adolescents delta hosp ","","Pfizer & BioNTech","B.1.617.2","severe","hosp",NA,12,18,0.94,0.9,0.96,0,1,13,NA,NA,"severe",NA,13,"566&US adolescents delta hosp &B.1.617.2&hosp&12&18",0.0153061224489796,2.75153531304195,0.271385149804602,0.808290376865476
570,"Suah JL","13","13","Malaysia","Malaysia delta death","","Pfizer & BioNTech","B.1.617.2","severe","death",NA,15,60,0.915,0.898,0.929,0,0,NA,2,8,"severe",5,5,"570&Malaysia delta death&B.1.617.2&death&15&60",0.00790816326530613,2.37627280878521,0.101680016268803,1.1245070604635
570,"Suah JL","13","13","Malaysia","Malaysia delta death","","Pfizer & BioNTech","B.1.617.2","severe","death",NA,15,60,0.912,0.886,0.931,0,0,NA,9,20,"severe",14.5,14.5,"570&Malaysia delta death&B.1.617.2&death&15&60",0.0114795918367347,2.33830317559613,0.143037178986427,0.933333333333333
