"iso3","iso3.re","iso3.re.var","group"
"CAF",0.00334078697567984,0.00150013770937933,"t.3"
"CIV",0.0136991453659395,0.00134492412619628,"t.3"
"CMR",0.000855543380558711,0.00122504826314134,"t.3"
"COD",0.00430149024687726,0.00150013770937933,"t.3"
"COG",0.0214571635335651,0.00150013770937933,"t.3"
"COL",0.00251661714183226,0.0010072873603643,"t.3"
"COM",-0.0143431940378177,0.00149975006653783,"t.3"
"DOM",-0.0103116722740043,0.00106788292277257,"t.3"
"ECU",0.00119359626624333,0.00150153005675744,"t.3"
"EGY",-0.0191517288059336,0.00102875956931655,"t.3"
"ERI",-0.0204999934949042,0.00134369863043109,"t.3"
"ETH",-0.045247566948492,0.00122281428229712,"t.3"
"GAB",0.00416746442000161,0.00150013770937933,"t.3"
"GHA",-0.0148452443030681,0.00105239901962656,"t.3"
"GIN",-0.0109604528039608,0.00134492412619628,"t.3"
"GTM",0.0032994025135207,0.00123307234365617,"t.3"
"GUY",0.0151143977665091,0.00150153005675744,"t.3"
"HND",-0.0033737819437249,0.00150153005675744,"t.3"
"HTI",0.00405181868453487,0.00123307234365617,"t.3"
"IDN",-0.0260074261944794,0.00100056604716118,"t.3"
"IND",0.0136415895755256,0.00123023394806024,"t.3"
"JOR",0.0597949678873546,0.00111794764328038,"t.3"
"KAZ",0.0540573685531646,0.00134776883944623,"t.3"
"KEN",0.0310615964034908,0.00104808815273559,"t.3"
"KGZ",-0.0046936798695606,0.00150103753519578,"t.3"
"KHM",0.0163232422177478,0.00123023394806024,"t.3"
"LBR",-0.0301149455682034,0.00134492412619628,"t.3"
"LKA",0.00949717338383562,0.00150103753519578,"t.3"
"LSO",0.0275573816300977,0.00134369863043109,"t.3"
"MAR",0.00406126612405039,0.00125901692265019,"t.3"
"MDG",-0.0312626895708361,0.00112652683100536,"t.3"
"MDV",-0.0282118098468881,0.00150103753519578,"t.3"
"MEX",0.0063843886195478,0.00150153005675744,"t.3"
"MLI",0.00526158871535203,0.00112980969923174,"t.3"
"MOZ",-0.0144474692106031,0.00134369863043109,"t.3"
"MRT",-0.00364026885130134,0.00150013770937933,"t.3"
"MWI",-0.00690110963459418,0.00112652683100536,"t.3"
"NAM",0.00859450935162457,0.00122281428229712,"t.3"
"NER",0.0120607853768559,0.00122504826314134,"t.3"
"NGA",0.0160361744021482,0.00122504826314134,"t.3"
"NIC",-0.0180251932871738,0.00134932589925349,"t.3"
"NPL",-0.02668497972618,0.00113743014069449,"t.3"
"PAK",0.0197119484685911,0.00134776883944623,"t.3"
"PER",-0.0207272954988374,0.00106788292277257,"t.3"
"PHL",0.0140316775891934,0.00123023394806024,"t.3"
"PRY",0.0168483871336143,0.00150153005675744,"t.3"
"RWA",-0.0324776965861118,0.00104808815273559,"t.3"
"SDN",0.00506994600513824,0.00149975006653783,"t.3"
"SEN",-0.0356644213652059,0.00105239901962656,"t.3"
"SLE",-0.00980160189576251,0.00150013770937933,"t.3"
"STP",-0.0134682731235521,0.00150013770937933,"t.3"
"SWZ",0.0356326312802389,0.00149975006653783,"t.3"
"TCD",0.011553851963326,0.00134492412619628,"t.3"
"TGO",-0.000636927209459611,0.00134492412619628,"t.3"
"THA",-0.00765877711406976,0.00150103753519578,"t.3"
"TTO",0.00818912509010494,0.00150153005675744,"t.3"
"TUN",0.016248893131419,0.00150603198896908,"t.3"
"TUR",-0.00499853382004671,0.00125901692265019,"t.3"
"TZA",0.0044556767835985,0.00104808815273559,"t.3"
"UGA",0.0225749657649524,0.00112652683100536,"t.3"
"UZB",0.0255764193609053,0.00150103753519578,"t.3"
"VNM",-0.0377243155259092,0.00134776883944623,"t.3"
"YEM",-0.00383055646778155,0.00150603198896908,"t.3"
"ZAF",-0.0245244978819766,0.00149975006653783,"t.3"
"ZMB",0.0297341526137646,0.00112652683100536,"t.3"
"ZWE",0.00949370104831548,0.00104808815273559,"t.3"
"ARM",-0.0154993391017503,0.000846196798026659,"t.4"
"AZE",-0.00354459278934565,0.000989215717686579,"t.4"
"BDI",0.0156968702324435,0.000988593399729081,"t.4"
"BEN",-0.00397868291569792,0.000843564042072811,"t.4"
"BFA",0.00680125791868971,0.000843564042072811,"t.4"
"BGD",-0.0170345379042308,0.000750523193346011,"t.4"
"BOL",0.00996201447138323,0.000753329516745118,"t.4"
"BRA",-0.00236478774641697,0.000910633910883264,"t.4"
"BWA",-0.0078481348886936,0.000988593399729081,"t.4"
"CAF",0.00278619086901098,0.000988801269956296,"t.4"
"CIV",0.00372043004144852,0.000908538090313708,"t.4"
"CMR",-0.00502795560451781,0.000843564042072811,"t.4"
"COD",0.00604325102236582,0.000988801269956296,"t.4"
"COG",0.0179214034384785,0.000988801269956296,"t.4"
"COL",-0.00249277400355892,0.000717358608151651,"t.4"
"COM",-0.00932389666104283,0.000988593399729081,"t.4"
"DOM",-0.0133860409316114,0.000753329516745118,"t.4"
"ECU",-0.000708778628578555,0.000989429668598376,"t.4"
"EGY",-0.0144604430303685,0.000728121039881341,"t.4"
"ERI",-0.0130990168535949,0.000907844806355368,"t.4"
"ETH",-0.0335282585536169,0.000842243558117079,"t.4"
"GAB",0.00234973055966727,0.000988801269956296,"t.4"
"GHA",-0.00622741294653742,0.000745087019443153,"t.4"
"GIN",-0.00498487293558134,0.000908538090313708,"t.4"
"GTM",0.00296160314502145,0.000847555909190034,"t.4"
"GUY",0.00569570730936186,0.000989429668598376,"t.4"
"HND",0.00100227289996736,0.000989429668598376,"t.4"
"HTI",0.00282580345993624,0.000847555909190034,"t.4"
"IDN",-0.0281247601609788,0.00071382178264208,"t.4"
"IND",0.0081527778241551,0.000846196798026659,"t.4"
"JOR",0.0526869474759642,0.000780684297822904,"t.4"
"KAZ",0.0287615378150392,0.000909920346766807,"t.4"
"KEN",0.0225599481771455,0.000742360454374028,"t.4"
"KGZ",-0.00386783022733324,0.000989215717686579,"t.4"
"KHM",0.0176441391378808,0.000846196798026659,"t.4"
"LBR",-0.0190144856241921,0.000908538090313708,"t.4"
"LKA",0.0133653253244241,0.000989215717686579,"t.4"
"LSO",0.00786850455753136,0.000907844806355368,"t.4"
"MAR",0.00382643138779035,0.000860803914871176,"t.4"
"MDG",-0.0180873393293917,0.000787965949420921,"t.4"
"MDV",-0.0135847054986701,0.000989215717686579,"t.4"
"MEX",0.00416660712792532,0.000989429668598376,"t.4"
"MLI",0.00288393755919319,0.000789978827391257,"t.4"
"MOZ",-0.00275839482734944,0.000907844806355368,"t.4"
"MRT",-0.0051093734553315,0.000988801269956296,"t.4"
"MWI",0.00194682167106315,0.000787965949420921,"t.4"
"NAM",-0.000293977353602128,0.000842243558117079,"t.4"
"NER",0.00528565171116547,0.000843564042072811,"t.4"
"NGA",0.00859753693334478,0.000843564042072811,"t.4"
"NIC",-0.0138618417940428,0.000910633910883264,"t.4"
"NPL",-0.0178672399759598,0.000793992065445204,"t.4"
"PAK",0.010063338483855,0.000909920346766807,"t.4"
"PER",-0.0144183436001833,0.000753329516745118,"t.4"
"PHL",0.0118460679348693,0.000846196798026659,"t.4"
"PRY",0.0148547998257391,0.000989429668598376,"t.4"
"RWA",-0.0131730019609145,0.000742360454374028,"t.4"
"SDN",0.00441743866451984,0.000988593399729081,"t.4"
"SEN",-0.0193390778790796,0.000745087019443153,"t.4"
"SLE",-0.00498146090810745,0.000988801269956296,"t.4"
"STP",-0.00443961396662491,0.000988801269956296,"t.4"
"SWZ",0.0205326867253827,0.000988593399729081,"t.4"
"TCD",0.00389994274728651,0.000908538090313708,"t.4"
"TGO",0.00085114206524199,0.000908538090313708,"t.4"
"THA",-0.00679653537841805,0.000989215717686579,"t.4"
"TTO",0.00631760375611904,0.000989429668598376,"t.4"
"TUN",0.0121983933646108,0.000991515166070066,"t.4"
"TUR",-0.00705657410765485,0.000860803914871176,"t.4"
"TZA",0.00241859005730198,0.000742360454374028,"t.4"
"UGA",0.0227349367190548,0.000787965949420921,"t.4"
"UZB",0.0125801744916614,0.000989215717686579,"t.4"
"VNM",-0.023908834358493,0.000909920346766807,"t.4"
"YEM",-0.00902347913954816,0.000991515166070066,"t.4"
"ZAF",-0.0272904886452242,0.000988593399729081,"t.4"
"ZMB",0.029739501136473,0.000787965949420921,"t.4"
"ZWE",-0.00146043435626739,0.000742360454374028,"t.4"
"ARM",-0.00753872043524334,0.000379509585296647,"t.5"
"AZE",-0.00146066546609779,0.000408273630096244,"t.5"
"BDI",0.00903387638583334,0.000408146682149632,"t.5"
"BEN",-0.00192047729573168,0.000378920661551708,"t.5"
"BFA",0.000867393822339417,0.000378920661551708,"t.5"
"BGD",-0.0048353711976957,0.00035734779937232,"t.5"
"BOL",0.00442656144856762,0.00035797994401165,"t.5"
"BRA",0.00138521281191134,0.000393051093025286,"t.5"
"BWA",-0.00275206203722123,0.000408146682149632,"t.5"
"CAF",0.00161249102741016,0.000408196568932297,"t.5"
"CIV",7.11037212448994e-05,0.000392640064422607,"t.5"
"CMR",-0.00306815436844044,0.000378920661551708,"t.5"
"COD",0.00318230697831781,0.000408196568932297,"t.5"
"COG",0.0072345466679996,0.000408196568932297,"t.5"
"COL",-0.00311086861839218,0.000349002069364379,"t.5"
"COM",-0.00270580402729577,0.000408146682149632,"t.5"
"DOM",-0.00597571860274893,0.00035797994401165,"t.5"
"ECU",-0.000287941176582733,0.000408308267396622,"t.5"
"EGY",-0.0106651759380731,0.000354662589065573,"t.5"
"ERI",-0.00475767692642282,0.000392456490774622,"t.5"
"ETH",-0.0148135435534869,0.00037853941230287,"t.5"
"GAB",0.000257965858038733,0.000408196568932297,"t.5"
"GHA",-0.00429600195615244,0.000355941402188995,"t.5"
"GIN",-0.00291659206059154,0.000392640064422607,"t.5"
"GTM",0.00118671095437972,0.000379774293583005,"t.5"
"GUY",0.000238389403537825,0.000408308267396622,"t.5"
"HND",0.000636558576289677,0.000408308267396622,"t.5"
"HTI",0.000562473495767098,0.000379774293583005,"t.5"
"IDN",-0.0143503949851275,0.000348154595740211,"t.5"
"IND",0.00525544554427838,0.000379509585296647,"t.5"
"JOR",0.0215977148740298,0.000365965656325154,"t.5"
"KAZ",0.00763969184766732,0.000392923634503264,"t.5"
"KEN",0.0108702728799226,0.000355030948375035,"t.5"
"KGZ",-0.00202525689040122,0.000408273630096244,"t.5"
"KHM",0.0112850125890665,0.000379509585296647,"t.5"
"LBR",-0.00671482494627922,0.000392640064422607,"t.5"
"LKA",0.00828752945847033,0.000408273630096244,"t.5"
"LSO",-0.000938219849384141,0.000392456490774622,"t.5"
"MAR",0.00316995096564828,0.000383118281794466,"t.5"
"MDG",-0.00763080600971837,0.000366135504088744,"t.5"
"MDV",-0.00413559204125741,0.000408273630096244,"t.5"
"MEX",0.0012661025347924,0.000408308267396622,"t.5"
"MLI",-8.94840721878306e-05,0.000366763045093128,"t.5"
"MOZ",-0.00155208278858139,0.000392456490774622,"t.5"
"MRT",-0.00205214293564165,0.000408196568932297,"t.5"
"MWI",-0.00296121108252118,0.000366135504088744,"t.5"
"NAM",-0.00122365076361542,0.00037853941230287,"t.5"
"NER",0.00393877742877558,0.000378920661551708,"t.5"
"NGA",0.00420060506392648,0.000378920661551708,"t.5"
"NIC",-0.00628570736936668,0.000393051093025286,"t.5"
"NPL",-0.00508278325070405,0.000367732420900505,"t.5"
"PAK",0.00718383947076264,0.000392923634503264,"t.5"
"PER",-0.00312457476792491,0.00035797994401165,"t.5"
"PHL",0.00678921338165736,0.000379509585296647,"t.5"
"PRY",0.00647443698585173,0.000408308267396622,"t.5"
"RWA",-0.00282202363884886,0.000355030948375035,"t.5"
"SDN",0.00365627346832537,0.000408146682149632,"t.5"
"SEN",-0.00543420536919577,0.000355941402188995,"t.5"
"SLE",-0.000976584082827528,0.000408196568932297,"t.5"
"STP",-0.000746895137109095,0.000408196568932297,"t.5"
"SWZ",0.00643225039902861,0.000408146682149632,"t.5"
"TCD",0.00131077147708213,0.000392640064422607,"t.5"
"TGO",-0.000982932496309283,0.000392640064422607,"t.5"
"THA",-0.00345127156431986,0.000408273630096244,"t.5"
"TTO",0.00502462076416013,0.000408308267396622,"t.5"
"TUN",0.00510581008044841,0.000408745831047294,"t.5"
"TUR",-0.00823757759127637,0.000383118281794466,"t.5"
"TZA",0.00276403292767576,0.000355030948375035,"t.5"
"UGA",0.0089582162636696,0.000366135504088744,"t.5"
"UZB",0.00424286093211534,0.000408273630096244,"t.5"
"VNM",-0.00794743992201708,0.000392923634503264,"t.5"
"YEM",-0.00285467945511293,0.000408745831047294,"t.5"
"ZAF",-0.0138054160004029,0.000408146682149632,"t.5"
"ZMB",0.0125066259856586,0.000366135504088744,"t.5"
"ZWE",-0.00212511580433914,0.000355030948375035,"t.5"
"ARM",-0.0157334575306633,0.000650250140613789,"t.6"
"AZE",-0.00575376345955938,0.000747856712113221,"t.6"
"BDI",0.020609383926658,0.000747694886059775,"t.6"
"BEN",-0.00117710281381345,0.000649572238251971,"t.6"
"BFA",0.00206951696288221,0.000649572238251971,"t.6"
"BGD",-0.0216085314612756,0.000579877410127853,"t.6"
"BOL",0.00162159718944915,0.000580540049726168,"t.6"
"BRA",0.001012472280136,0.000694928864057802,"t.6"
"BWA",-0.00538645974882066,0.000747694886059775,"t.6"
"CAF",0.00447692844393107,0.000747755199011379,"t.6"
"CIV",-0.00199028352098367,0.000694422350347024,"t.6"
"CMR",-0.00418289580981485,0.000649572238251971,"t.6"
"COD",0.00704398025326206,0.000747755199011379,"t.6"
"COG",0.0133136223379769,0.000747755199011379,"t.6"
"COL",-0.00457542362102956,0.000552469976813597,"t.6"
"COM",-0.00651797720426171,0.000747694886059775,"t.6"
"DOM",-0.00741461039180176,0.000580540049726168,"t.6"
"ECU",-0.00357450800658101,0.000747903022951241,"t.6"
"EGY",-0.0180346846801859,0.000535823535224239,"t.6"
"ERI",-0.0031208219980241,0.000694215690066196,"t.6"
"ETH",-0.0209179055834599,0.000649169469628032,"t.6"
"GAB",0.00112269480219407,0.000747755199011379,"t.6"
"GHA",-0.00149205996037063,0.000578424907778436,"t.6"
"GIN",-0.000929300342943978,0.000694422350347024,"t.6"
"GTM",0.00758365451814046,0.000650559403417331,"t.6"
"GUY",-0.00160506323751171,0.000747903022951241,"t.6"
"HND",0.00403277602441111,0.000747903022951241,"t.6"
"HTI",-0.00418064933124064,0.000650559403417331,"t.6"
"IDN",-0.0276337834626499,0.000551622128774212,"t.6"
"IND",-0.000731853295182399,0.000650250140613789,"t.6"
"JOR",0.0458001940679864,0.000585628660083662,"t.6"
"KAZ",0.00154503482703705,0.000694770181543746,"t.6"
"KEN",0.0130031686862272,0.000577561918643874,"t.6"
"KGZ",-0.00587695594765127,0.000747856712113221,"t.6"
"KHM",0.0181852546226777,0.000650250140613789,"t.6"
"LBR",-0.00517437012600086,0.000694422350347024,"t.6"
"LKA",0.0180938799617007,0.000747856712113221,"t.6"
"LSO",-0.0113947022801997,0.000694215690066196,"t.6"
"MAR",0.00597986391047869,0.000652934326240074,"t.6"
"MDG",-0.00940764509668627,0.000610731014720784,"t.6"
"MDV",-0.00235514444557106,0.000747856712113221,"t.6"
"MEX",-0.00015692274723514,0.000747903022951241,"t.6"
"MLI",0.0057872675545817,0.000611357240688482,"t.6"
"MOZ",-0.00377324781812439,0.000694215690066196,"t.6"
"MRT",-0.00271482953465881,0.000747755199011379,"t.6"
"MWI",-0.00607848011624162,0.000610731014720784,"t.6"
"NAM",-0.00448531744300595,0.000649169469628032,"t.6"
"NER",0.0129438776801458,0.000649572238251971,"t.6"
"NGA",0.0111614932410958,0.000649572238251971,"t.6"
"NIC",-0.0097035048798775,0.000694928864057802,"t.6"
"NPL",-0.0143172157028623,0.000612411245487523,"t.6"
