study_id,author,first_dose_only,location_id,location_id2,location_name,location_name2,vac_before_booster,vaccine_developer,variant,symptom_severity,severity,sample_size,age_start,age_end,efficacy_mean,efficacy_lower,efficacy_upper,booster,vemt,mean_time_since_vaccination,start_interval,end_interval,sev_severity,mid_point1,mid_point,study_id2,e_mean,se,mean_logit,sd_logit
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 12-49 hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,12,49,0.93,0.82,0.97,0,0,,20,24,severe,22,22,519&Netherlands delta 12-49 hosp&Delta&hosp&12&49,0.83,0.038265306122449,1.58562726374038,0.271192814475188
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 12-49 hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,12,49,0.94,0.85,0.98,0,0,,25,29,severe,27,27,519&Netherlands delta 12-49 hosp&Delta&hosp&12&49,0.84,0.0331632653061225,1.65822807660353,0.246750485908649
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 50-69 hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,50,69,0.99,0.98,0.99,0,0,,0,4,severe,2,2,519&Netherlands delta 50-69 hosp&Delta&hosp&50&69,0.89,0.00255102040816327,2.09074109693377,0.0260574096850181
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 50-69 hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,50,69,0.99,0.98,0.99,0,0,,5,9,severe,7,7,519&Netherlands delta 50-69 hosp&Delta&hosp&50&69,0.89,0.00255102040816327,2.09074109693377,0.0260574096850181
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 50-69 hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,50,69,0.97,0.97,0.98,0,0,,10,14,severe,12,12,519&Netherlands delta 50-69 hosp&Delta&hosp&50&69,0.87,0.00255102040816327,1.90095876119305,0.0225554412746531
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 50-69 hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,50,69,0.98,0.97,0.98,0,0,,15,19,severe,17,17,519&Netherlands delta 50-69 hosp&Delta&hosp&50&69,0.88,0.00255102040816327,1.99243016469021,0.0241573902288188
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 50-69 hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,50,69,0.98,0.95,0.99,0,0,,20,24,severe,22,22,519&Netherlands delta 50-69 hosp&Delta&hosp&50&69,0.88,0.0102040816326531,1.99243016469021,0.0966295609152753
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 50-69 hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,50,69,0.94,0.9,0.96,0,0,,25,29,severe,27,27,519&Netherlands delta 50-69 hosp&Delta&hosp&50&69,0.84,0.0153061224489796,1.65822807660353,0.113884839650146
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 70+ hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,70,99,0.91,0.86,0.94,0,0,,0,4,severe,2,2,519&Netherlands delta 70+ hosp&Delta&hosp&70&99,0.81,0.0204081632653061,1.450010175506,0.132606648897376
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 70+ hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,70,99,0.91,0.89,0.93,0,0,,5,9,severe,7,7,519&Netherlands delta 70+ hosp&Delta&hosp&70&99,0.81,0.0102040816326531,1.450010175506,0.0663033244486879
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 70+ hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,70,99,0.91,0.89,0.92,0,0,,10,14,severe,12,12,519&Netherlands delta 70+ hosp&Delta&hosp&70&99,0.81,0.0076530612244898,1.450010175506,0.049727493336516
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 70+ hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,70,99,0.9,0.88,0.91,0,0,,15,19,severe,17,17,519&Netherlands delta 70+ hosp&Delta&hosp&70&99,0.8,0.0076530612244898,1.38629436111989,0.0478316326530613
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 70+ hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,70,99,0.89,0.87,0.91,0,0,,20,24,severe,22,22,519&Netherlands delta 70+ hosp&Delta&hosp&70&99,0.79,0.0102040816326531,1.3249254147436,0.0615074239460704
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 70+ hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,70,99,0.87,0.85,0.9,0,0,,25,29,severe,27,27,519&Netherlands delta 70+ hosp&Delta&hosp&70&99,0.77,0.0127551020408163,1.20831120592453,0.0720220329803294
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 12-49 hosp,"",AstraZeneca,Delta,severe,hosp,,12,49,0.96,0.85,0.99,0,0,,5,9,severe,7,7,519&Netherlands delta 12-49 hosp&Delta&hosp&12&49,0.86,0.0357142857142857,1.81528996663825,0.296630280018984
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 12-49 hosp,"",AstraZeneca,Delta,severe,hosp,,12,49,0.91,0.76,0.97,0,0,,10,14,severe,12,12,519&Netherlands delta 12-49 hosp&Delta&hosp&12&49,0.81,0.0535714285714286,1.450010175506,0.348092453355611
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 12-49 hosp,"",AstraZeneca,Delta,severe,hosp,,12,49,0.96,0.74,0.99,0,0,,15,19,severe,17,17,519&Netherlands delta 12-49 hosp&Delta&hosp&12&49,0.86,0.0637755102040816,1.81528996663825,0.529696928605329
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 12-49 hosp,"",AstraZeneca,Delta,severe,hosp,,12,49,0.68,-0.3,0.92,0,0,,20,24,severe,22,22,519&Netherlands delta 12-49 hosp&Delta&hosp&12&49,0.58,0.311224489795918,0.322773392263051,1.27760463791428
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 50-69 hosp,"",AstraZeneca,Delta,severe,hosp,,50,69,0.97,0.95,0.98,0,0,,0,4,severe,2,2,519&Netherlands delta 50-69 hosp&Delta&hosp&50&69,0.87,0.0076530612244898,1.90095876119305,0.0676663238239594
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 50-69 hosp,"",AstraZeneca,Delta,severe,hosp,,50,69,0.95,0.93,0.96,0,0,,5,9,severe,7,7,519&Netherlands delta 50-69 hosp&Delta&hosp&50&69,0.85,0.00765306122448978,1.73460105538811,0.0600240096038414
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 50-69 hosp,"",AstraZeneca,Delta,severe,hosp,,50,69,0.93,0.91,0.95,0,0,,10,14,severe,12,12,519&Netherlands delta 50-69 hosp&Delta&hosp&50&69,0.83,0.010204081632653,1.58562726374038,0.0723180838600499
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 50-69 hosp,"",AstraZeneca,Delta,severe,hosp,,50,69,0.92,0.88,0.94,0,0,,15,19,severe,17,17,519&Netherlands delta 50-69 hosp&Delta&hosp&50&69,0.82,0.0153061224489796,1.51634748936809,0.103700016592003
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 50-69 hosp,"",AstraZeneca,Delta,severe,hosp,,50,69,0.89,0.78,0.95,0,0,,20,24,severe,22,22,519&Netherlands delta 50-69 hosp&Delta&hosp&50&69,0.79,0.0433673469387755,1.3249254147436,0.261406551770799
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 50-69 hosp,"",AstraZeneca,Delta,severe,hosp,,50,69,0.84,-0.16,0.98,0,0,,25,29,severe,27,27,519&Netherlands delta 50-69 hosp&Delta&hosp&50&69,0.74,0.290816326530612,1.04596855518269,1.51151936866223
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 70+ hosp,"",AstraZeneca,Delta,severe,hosp,,70,99,0.77,0.58,0.87,0,0,,0,4,severe,2,2,519&Netherlands delta 70+ hosp&Delta&hosp&70&99,0.67,0.0739795918367347,0.708185057924486,0.334597882572296
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 70+ hosp,"",AstraZeneca,Delta,severe,hosp,,70,99,0.8,0.61,0.9,0,0,,5,9,severe,7,7,519&Netherlands delta 70+ hosp&Delta&hosp&70&99,0.7,0.0739795918367347,0.847297860387203,0.352283770651118
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 70+ hosp,"",AstraZeneca,Delta,severe,hosp,,70,99,0.74,0.58,0.84,0,0,,10,14,severe,12,12,519&Netherlands delta 70+ hosp&Delta&hosp&70&99,0.64,0.0663265306122449,0.575364144903562,0.287875566893424
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 70+ hosp,"",AstraZeneca,Delta,severe,hosp,,70,99,0.62,0.07,0.84,0,0,,15,19,severe,17,17,519&Netherlands delta 70+ hosp&Delta&hosp&70&99,0.52,0.196428571428571,0.0800427076735366,0.786973443223443
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 12-49 hosp,"",Moderna,Delta,severe,hosp,,12,49,0.99,0.95,0.99,0,0,,0,4,severe,2,2,519&Netherlands delta 12-49 hosp&Delta&hosp&12&49,0.89,0.0102040816326531,2.09074109693377,0.104229638740072
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 12-49 hosp,"",Moderna,Delta,severe,hosp,,12,49,0.99,0.95,0.99,0,0,,5,9,severe,7,7,519&Netherlands delta 12-49 hosp&Delta&hosp&12&49,0.89,0.0102040816326531,2.09074109693377,0.104229638740072
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 12-49 hosp,"",Moderna,Delta,severe,hosp,,12,49,0.99,0.91,0.99,0,0,,10,14,severe,12,12,519&Netherlands delta 12-49 hosp&Delta&hosp&12&49,0.89,0.0204081632653061,2.09074109693377,0.208459277480144
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 12-49 hosp,"",Moderna,Delta,severe,hosp,,12,49,0.94,0.57,0.99,0,0,,15,19,severe,17,17,519&Netherlands delta 12-49 hosp&Delta&hosp&12&49,0.84,0.107142857142857,1.65822807660353,0.79719387755102
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 12-49 hosp,"",Moderna,Delta,severe,hosp,,12,49,0.86,0.01,0.98,0,0,,20,24,severe,22,22,519&Netherlands delta 12-49 hosp&Delta&hosp&12&49,0.76,0.247448979591837,1.15267950993839,1.35662817758682
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 12-49 hosp,"",Moderna,Delta,severe,hosp,,12,49,0.79,-0.5,0.97,0,0,,25,29,severe,27,27,519&Netherlands delta 12-49 hosp&Delta&hosp&12&49,0.69,0.375,0.800119300112113,1.7531556802244
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 50-69 hosp,"",Moderna,Delta,severe,hosp,,50,69,0.97,0.94,0.99,0,0,,0,4,severe,2,2,519&Netherlands delta 50-69 hosp&Delta&hosp&50&69,0.87,0.0127551020408163,1.90095876119305,0.112777206373266
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 50-69 hosp,"",Moderna,Delta,severe,hosp,,50,69,0.97,0.93,0.99,0,0,,5,9,severe,7,7,519&Netherlands delta 50-69 hosp&Delta&hosp&50&69,0.87,0.0153061224489796,1.90095876119305,0.135332647647918
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 50-69 hosp,"",Moderna,Delta,severe,hosp,,50,69,0.98,0.95,0.99,0,0,,10,14,severe,12,12,519&Netherlands delta 50-69 hosp&Delta&hosp&50&69,0.88,0.0102040816326531,1.99243016469021,0.0966295609152753
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 50-69 hosp,"",Moderna,Delta,severe,hosp,,50,69,0.88,0.72,0.95,0,0,,15,19,severe,17,17,519&Netherlands delta 50-69 hosp&Delta&hosp&50&69,0.78,0.0586734693877551,1.26566637333128,0.341919984777128
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 50-69 hosp,"",Moderna,Delta,severe,hosp,,50,69,0.95,0.65,0.99,0,0,,20,24,severe,22,22,519&Netherlands delta 50-69 hosp&Delta&hosp&50&69,0.85,0.086734693877551,1.73460105538811,0.680272108843537
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 50-69 hosp,"",Moderna,Delta,severe,hosp,,50,69,0.85,0.39,0.96,0,0,,25,29,severe,27,27,519&Netherlands delta 50-69 hosp&Delta&hosp&50&69,0.75,0.145408163265306,1.09861228866811,0.775510204081633
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 70+ hosp,"",Moderna,Delta,severe,hosp,,70,99,0.85,0.54,0.95,0,0,,10,14,severe,12,12,519&Netherlands delta 70+ hosp&Delta&hosp&70&99,0.75,0.104591836734694,1.09861228866811,0.557823129251701
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 70+ hosp,"",Moderna,Delta,severe,hosp,,70,99,0.94,0.77,0.99,0,0,,15,19,severe,17,17,519&Netherlands delta 70+ hosp&Delta&hosp&70&99,0.84,0.0561224489795918,1.65822807660353,0.417577745383868
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 70+ hosp,"",Moderna,Delta,severe,hosp,,70,99,0.88,0.68,0.96,0,0,,20,24,severe,22,22,519&Netherlands delta 70+ hosp&Delta&hosp&70&99,0.78,0.0714285714285714,1.26566637333128,0.416250416250416
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 70+ hosp,"",Moderna,Delta,severe,hosp,,70,99,0.95,0.82,0.99,0,0,,25,29,severe,27,27,519&Netherlands delta 70+ hosp&Delta&hosp&70&99,0.85,0.0433673469387755,1.73460105538811,0.340136054421769
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 12-49 hosp,"",Johnson & Johnson,Delta,severe,hosp,,12,49,0.93,0.84,0.97,0,0,,0,4,severe,2,2,519&Netherlands delta 12-49 hosp&Delta&hosp&12&49,0.83,0.0331632653061225,1.58562726374038,0.235033772545163
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 12-49 hosp,"",Johnson & Johnson,Delta,severe,hosp,,12,49,0.96,0.89,0.99,0,0,,5,9,severe,7,7,519&Netherlands delta 12-49 hosp&Delta&hosp&12&49,0.86,0.0255102040816327,1.81528996663825,0.211878771442132
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 12-49 hosp,"",Johnson & Johnson,Delta,severe,hosp,,12,49,0.93,0.82,0.97,0,0,,10,14,severe,12,12,519&Netherlands delta 12-49 hosp&Delta&hosp&12&49,0.83,0.038265306122449,1.58562726374038,0.271192814475188
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 12-49 hosp,"",Johnson & Johnson,Delta,severe,hosp,,12,49,0.91,0.64,0.98,0,0,,15,19,severe,17,17,519&Netherlands delta 12-49 hosp&Delta&hosp&12&49,0.81,0.086734693877551,1.450010175506,0.563578257813847
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 50-69 hosp,"",Johnson & Johnson,Delta,severe,hosp,,50,69,0.87,0.79,0.92,0,0,,0,4,severe,2,2,519&Netherlands delta 50-69 hosp&Delta&hosp&50&69,0.77,0.0331632653061225,1.20831120592453,0.187257285748856
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 50-69 hosp,"",Johnson & Johnson,Delta,severe,hosp,,50,69,0.96,0.92,0.98,0,0,,5,9,severe,7,7,519&Netherlands delta 50-69 hosp&Delta&hosp&50&69,0.86,0.0153061224489796,1.81528996663825,0.127127262865279
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 50-69 hosp,"",Johnson & Johnson,Delta,severe,hosp,,50,69,0.95,0.89,0.97,0,0,,10,14,severe,12,12,519&Netherlands delta 50-69 hosp&Delta&hosp&50&69,0.85,0.0204081632653061,1.73460105538811,0.160064025610244
519,RIVM COVID-19 group,0,89,89,Netherlands,Netherlands delta 50-69 hosp,"",Johnson & Johnson,Delta,severe,hosp,,50,69,0.98,0.91,0.99,0,0,,15,19,severe,17,17,519&Netherlands delta 50-69 hosp&Delta&hosp&50&69,0.88,0.0204081632653061,1.99243016469021,0.19325912183055
521,Chemaitelly H,0,151,151,Qatar,Qatar delta,"",Moderna,Delta,severe,hosp&death,,20,70,0.959,0.936,0.973,0,0,,0,4,severe,2,2,521&Qatar delta&Delta&hosp&death&20&70,0.859,0.00943877551020406,1.80700903160609,0.0779297675030677
521,Chemaitelly H,0,151,151,Qatar,Qatar delta,"",Moderna,Delta,severe,hosp&death,,20,70,0.963,0.929,0.98,0,0,,5,8,severe,6.5,6.5,521&Qatar delta&Delta&hosp&death&20&70,0.863,0.0130102040816326,1.8404337652553,0.110040548431737
521,Chemaitelly H,0,151,151,Qatar,Qatar delta,"",Moderna,Delta,severe,hosp&death,,20,70,0.934,0.875,0.965,0,0,,9,12,severe,10.5,10.5,521&Qatar delta&Delta&hosp&death&20&70,0.834,0.0229591836734694,1.6142456140022,0.165837332592741
521,Chemaitelly H,0,151,151,Qatar,Qatar delta,"",Moderna,Delta,severe,hosp&death,,20,70,0.808,0.569,0.914,0,0,,13,16,severe,14.5,14.5,521&Qatar delta&Delta&hosp&death&20&70,0.708,0.0880102040816327,0.885690291425438,0.425713006354155
521,Chemaitelly H,0,151,151,Qatar,Qatar delta,"",Moderna,Delta,severe,hosp&death,,20,70,0.818,0.185,0.959,0,0,,21,24,severe,22.5,22.5,521&Qatar delta&Delta&hosp&death&20&70,0.718,0.197448979591837,0.934562498110111,0.975172265314589
521,Chemaitelly H,0,151,151,Qatar,Qatar delta,"",Moderna,Delta,severe,hosp&death,,20,70,0.441,-0.865,0.833,0,0,,25,32,severe,28.5,28.5,521&Qatar delta&Delta&hosp&death&20&70,0.341,0.433163265306122,-0.65884105721899,1.92757739802207
1003,Florea A,0,102,102,United States,US delta hosp,"",Moderna,Delta,severe,hosp,,18,75,0.959,0.935,0.974,0,0,,0,8,severe,4,4,1003&US delta hosp&Delta&hosp&18&75,0.859,0.00994897959183671,1.80700903160609,0.0821421873680984
1003,Florea A,0,102,102,United States,US delta hosp,"",Moderna,Delta,severe,hosp,,18,75,0.974,0.966,0.98,0,0,,9,16,severe,12.5,12.5,1003&US delta hosp&Delta&hosp&18&75,0.874,0.00357142857142857,1.93679846870406,0.0324309739151191
1003,Florea A,0,102,102,United States,US delta hosp,"",Moderna,Delta,severe,hosp,,18,75,0.948,0.936,0.957,0,0,,17,24,severe,20.5,20.5,1003&US delta hosp&Delta&hosp&18&75,0.848,0.00535714285714283,1.71900011494563,0.0415617463469994
1003,Florea A,0,102,102,United States,US delta hosp,"",Moderna,Delta,severe,hosp,,18,75,0.945,0.909,0.967,0,0,,25,32,severe,28.5,28.5,1003&US delta hosp&Delta&hosp&18&75,0.845,0.0147959183673469,1.69591151043793,0.112967500418759
525,UK HSA,0,95,95,United Kingdom,UK delta hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,16,80,0.94,0.82,0.98,0,0,,2,4,severe,3,3,525&UK delta hosp&Delta&hosp&16&80,0.84,0.0408163265306123,1.65822807660353,0.303692905733722
525,UK HSA,0,95,95,United Kingdom,UK delta hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,16,80,0.99,0.95,0.99,0,0,,5,9,severe,7,7,525&UK delta hosp&Delta&hosp&16&80,0.89,0.0102040816326531,2.09074109693377,0.104229638740072
525,UK HSA,0,95,95,United Kingdom,UK delta hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,16,80,0.99,0.97,0.99,0,0,,10,14,severe,12,12,525&UK delta hosp&Delta&hosp&16&80,0.89,0.00510204081632654,2.09074109693377,0.0521148193700361
525,UK HSA,0,95,95,United Kingdom,UK delta hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,16,80,0.99,0.98,0.99,0,0,,15,19,severe,17,17,525&UK delta hosp&Delta&hosp&16&80,0.89,0.00255102040816327,2.09074109693377,0.0260574096850181
525,UK HSA,0,95,95,United Kingdom,UK delta hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,16,80,0.98,0.96,0.99,0,0,,20,24,severe,22,22,525&UK delta hosp&Delta&hosp&16&80,0.88,0.0076530612244898,1.99243016469021,0.0724721706864565
525,UK HSA,0,95,95,United Kingdom,UK delta hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,16,80,0.95,0.94,0.96,0,0,,25,29,severe,27,27,525&UK delta hosp&Delta&hosp&16&80,0.85,0.00510204081632654,1.73460105538811,0.0400160064025611
525,UK HSA,0,95,95,United Kingdom,UK delta hosp,"",AstraZeneca,Delta,severe,hosp,,18,80,0.92,0.91,0.94,0,0,,20,24,severe,22,22,525&UK delta hosp&Delta&hosp&18&80,0.82,0.00765306122448978,1.51634748936809,0.0518500082960012
525,UK HSA,0,95,95,United Kingdom,UK delta hosp,"",AstraZeneca,Delta,severe,hosp,,18,80,0.91,0.9,0.92,0,0,,25,29,severe,27,27,525&UK delta hosp&Delta&hosp&18&80,0.81,0.00510204081632654,1.450010175506,0.033151662224344
528,Katikireddi S,0,434,434,Scotland,Scotland delta severe,"",AstraZeneca,Delta,severe,hosp&death,,18,80,0.777,0.719,0.823,0,0,,0,1,severe,0.5,0.5,528&Scotland delta severe&Delta&hosp&death&18&80,0.677,0.026530612244898,0.740018949689619,0.121326615074235
528,Katikireddi S,0,434,434,Scotland,Scotland delta severe,"",AstraZeneca,Delta,severe,hosp&death,,18,80,0.837,0.797,0.87,0,0,,2,3,severe,2.5,2.5,528&Scotland delta severe&Delta&hosp&death&18&80,0.737,0.0186224489795918,1.03043386001157,0.0960756998601453
528,Katikireddi S,0,434,434,Scotland,Scotland delta severe,"",AstraZeneca,Delta,severe,hosp&death,,18,80,0.866,0.836,0.89,0,0,,4,5,severe,4.5,4.5,528&Scotland delta severe&Delta&hosp&death&18&80,0.766,0.0137755102040816,1.18586105438289,0.0768533965102411
528,Katikireddi S,0,434,434,Scotland,Scotland delta severe,"",AstraZeneca,Delta,severe,hosp&death,,18,80,0.868,0.842,0.889,0,0,,6,7,severe,6.5,6.5,528&Scotland delta severe&Delta&hosp&death&18&80,0.768,0.0119897959183674,1.19705236148136,0.0672918682559231
528,Katikireddi S,0,434,434,Scotland,Scotland delta severe,"",AstraZeneca,Delta,severe,hosp&death,,18,80,0.79,0.759,0.817,0,0,,8,9,severe,8.5,8.5,528&Scotland delta severe&Delta&hosp&death&18&80,0.69,0.0147959183673469,0.800119300112113,0.0691721288796023
528,Katikireddi S,0,434,434,Scotland,Scotland delta severe,"",AstraZeneca,Delta,severe,hosp&death,,18,80,0.796,0.768,0.821,0,0,,10,11,severe,10.5,10.5,528&Scotland delta severe&Delta&hosp&death&18&80,0.696,0.0135204081632653,0.828321958928198,0.0639009006506413
528,Katikireddi S,0,434,434,Scotland,Scotland delta severe,"",AstraZeneca,Delta,severe,hosp&death,,18,80,0.774,0.746,0.8,0,0,,12,13,severe,12.5,12.5,528&Scotland delta severe&Delta&hosp&death&18&80,0.674,0.0137755102040816,0.7263327295456,0.0626946087094794
528,Katikireddi S,0,434,434,Scotland,Scotland delta severe,"",AstraZeneca,Delta,severe,hosp&death,,18,80,0.759,0.729,0.786,0,0,,14,15,severe,14.5,14.5,528&Scotland delta severe&Delta&hosp&death&18&80,0.659,0.0145408163265306,0.658841057218991,0.0647066617710591
528,Katikireddi S,0,434,434,Scotland,Scotland delta severe,"",AstraZeneca,Delta,severe,hosp&death,,18,80,0.705,0.67,0.737,0,0,,16,17,severe,16.5,16.5,528&Scotland delta severe&Delta&hosp&death&18&80,0.605,0.0170918367346939,0.42634269312972,0.0715214425554718
528,Katikireddi S,0,434,434,Scotland,Scotland delta severe,"",AstraZeneca,Delta,severe,hosp&death,,18,80,0.637,0.596,0.674,0,0,,18,19,severe,18.5,18.5,528&Scotland delta severe&Delta&hosp&death&18&80,0.537,0.0198979591836735,0.148271040422631,0.0800300814607732
528,Katikireddi S,0,434,434,Scotland,Scotland delta severe,"",AstraZeneca,Delta,severe,hosp&death,,18,80,0.536,0.484,0.583,0,0,,20,21,severe,20.5,20.5,528&Scotland delta severe&Delta&hosp&death&18&80,0.436,0.0252551020408163,-0.257412008149025,0.102703095682935
1010,Bajema K,0,102,102,United States,US delta hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,18,85,0.86,0.776,0.913,0,0,,2,15,severe,8.5,8.5,1010&US delta hosp&Delta&hosp&18&85,0.76,0.0349489795918367,1.15267950993839,0.191606247762263
1010,Bajema K,0,102,102,United States,US delta hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,18,85,0.751,0.646,0.824,0,0,,16,20,severe,18,18,1010&US delta hosp&Delta&hosp&18&85,0.651,0.0454081632653061,0.623437720006142,0.199860753195684
1010,Bajema K,0,102,102,United States,US delta hosp,"",Moderna,Delta,severe,hosp,,18,85,0.896,0.801,0.945,0,0,,2,15,severe,8.5,8.5,1010&US delta hosp&Delta&hosp&18&85,0.796,0.036734693877551,1.36147919200017,0.226221141723021
1010,Bajema K,0,102,102,United States,US delta hosp,"",Moderna,Delta,severe,hosp,,18,85,0.961,0.777,0.913,0,0,,16,20,severe,18,18,1010&US delta hosp&Delta&hosp&18&85,0.861,0.0346938775510204,1.82362057129704,0.289891104964283
531,Berec L,0,47,47,Czechia,Czech delta hosp,"",AstraZeneca,Delta,severe,hosp,,12,65,0.77,0.75,0.8,0,0,,12,20,severe,16,16,531&Czech delta hosp&Delta&hosp&12&65,0.67,0.0127551020408163,0.708185057924486,0.0576892900986718
531,Berec L,0,47,47,Czechia,Czech delta hosp,"",AstraZeneca,Delta,severe,hosp,,12,65,0.7,0.67,0.725,0,0,,21,28,severe,24.5,24.5,531&Czech delta hosp&Delta&hosp&12&65,0.6,0.0140306122448979,0.405465108108164,0.0584608843537414
531,Berec L,0,47,47,Czechia,Czech delta hosp,"",Johnson & Johnson,Delta,severe,hosp,,12,65,0.745,0.68,0.78,0,0,,12,20,severe,16,16,531&Czech delta hosp&Delta&hosp&12&65,0.645,0.0255102040816327,0.597132527320357,0.111410433809947
531,Berec L,0,47,47,Czechia,Czech delta hosp,"",Johnson & Johnson,Delta,severe,hosp,,12,65,0.67,0.62,0.73,0,0,,21,28,severe,24.5,24.5,531&Czech delta hosp&Delta&hosp&12&65,0.57,0.0280612244897959,0.281851152140988,0.114488880007327
531,Berec L,0,47,47,Czechia,Czech delta hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,12,65,0.91,0.9,0.92,0,0,,12,20,severe,16,16,531&Czech delta hosp&Delta&hosp&12&65,0.81,0.00510204081632654,1.450010175506,0.033151662224344
531,Berec L,0,47,47,Czechia,Czech delta hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,12,65,0.86,0.85,0.87,0,0,,21,28,severe,24.5,24.5,531&Czech delta hosp&Delta&hosp&12&65,0.76,0.00510204081632654,1.15267950993839,0.0279717150017902
531,Berec L,0,47,47,Czechia,Czech delta hosp,"",Pfizer & BioNTech,Delta,severe,hosp,,12,65,0.755,0.74,0.765,0,0,,29,36,severe,32.5,32.5,531&Czech delta hosp&Delta&hosp&12&65,0.655,0.00637755102040817,0.641090818603892,0.0282223742467449
531,Berec L,0,47,47,Czechia,Czech delta hosp,"",Moderna,Delta,severe,hosp,,12,65,0.9,0.82,0.875,0,0,,12,20,severe,16,16,531&Czech delta hosp&Delta&hosp&12&65,0.8,0.014030612244898,1.38629436111989,0.0876913265306123
