nid,var
18971,anemia_severe_brinda
18971,anemia_mod_sev_brinda
18971,anemia_anemic_brinda
18971,anemia_severe_adj
18971,anemia_moderate_adj
18971,anemia_mod_sev_adj
18971,anemia_mild_adj
18971,anemia_anemic_adj
18971,anemia_severe_who
18971,anemia_moderate_who
18971,anemia_mod_sev_who
18971,anemia_mild_who
18971,anemia_anemic_who
19001,hemoglobin_raw
19001,hemoglobin_alt_adj
19001,anemia_severe_raw
19001,anemia_moderate_raw
19001,anemia_mod_sev_raw
19001,anemia_mild_raw
19001,anemia_anemic_raw
19001,brinda_adj_hemog
19001,anemia_mild_brinda
19001,anemia_moderate_brinda
19001,anemia_severe_brinda
19001,anemia_mod_sev_brinda
19001,anemia_anemic_brinda
19001,anemia_severe_adj
19001,anemia_moderate_adj
19001,anemia_mod_sev_adj
19001,anemia_mild_adj
19001,anemia_anemic_adj
19001,anemia_severe_who
19001,anemia_moderate_who
19001,anemia_mod_sev_who
19001,anemia_mild_who
19001,anemia_anemic_who
19016,hemoglobin_raw
19016,hemoglobin_alt_adj
19016,hemog_alt_smoke_adjust
19016,anemia_severe_raw
19016,anemia_moderate_raw
19016,anemia_mod_sev_raw
19016,anemia_mild_raw
19016,anemia_anemic_raw
19016,brinda_adj_hemog
19016,anemia_mild_brinda
19016,anemia_moderate_brinda
19016,anemia_severe_brinda
19016,anemia_mod_sev_brinda
19016,anemia_anemic_brinda
19016,anemia_severe_adj
19016,anemia_moderate_adj
19016,anemia_mod_sev_adj
19016,anemia_mild_adj
19016,anemia_anemic_adj
19016,anemia_severe_who
19016,anemia_moderate_who
19016,anemia_mod_sev_who
19016,anemia_mild_who
19016,anemia_anemic_who
285880,hemoglobin_alt_adj
285880,anemia_severe_adj
285880,anemia_moderate_adj
285880,anemia_mod_sev_adj
285880,anemia_mild_adj
285880,anemia_anemic_adj
323944,hemoglobin_alt_adj
323944,anemia_severe_adj
323944,anemia_moderate_adj
323944,anemia_mod_sev_adj
323944,anemia_mild_adj
323944,anemia_anemic_adj
143852,hemoglobin_alt_adj
153674,hemoglobin_alt_adj
153674,anemia_severe_adj
153674,anemia_moderate_adj
153674,anemia_mod_sev_adj
153674,anemia_mild_adj
153674,anemia_anemic_adj
144133,hemoglobin_alt_adj
144130,hemoglobin_alt_adj
20638,hemoglobin_alt_adj
20638,anemia_anemic_adj
20638,anemia_mod_sev_adj
20638,anemia_severe_adj
20638,hemoglobin_raw
20638,anemia_severe_raw
20638,anemia_moderate_raw
20638,anemia_mod_sev_raw
20638,anemia_mild_raw
20638,anemia_anemic_raw
20638,brinda_adj_hemog
20638,anemia_mild_brinda
20638,anemia_moderate_brinda
20638,anemia_severe_brinda
20638,anemia_mod_sev_brinda
20638,anemia_anemic_brinda
20638,anemia_severe_who
20638,anemia_moderate_who
20638,anemia_mod_sev_who
20638,anemia_mild_who
20638,anemia_anemic_who
20649,hemoglobin_raw
20649,hemoglobin_alt_adj
20649,anemia_severe_raw
20649,anemia_moderate_raw
20649,anemia_mod_sev_raw
20649,anemia_mild_raw
20649,anemia_anemic_raw
20649,brinda_adj_hemog
20649,anemia_mild_brinda
20649,anemia_moderate_brinda
20649,anemia_severe_brinda
20649,anemia_mod_sev_brinda
20649,anemia_anemic_brinda
20649,anemia_severe_adj
20649,anemia_moderate_adj
20649,anemia_mod_sev_adj
20649,anemia_mild_adj
20649,anemia_anemic_adj
20649,anemia_severe_who
20649,anemia_moderate_who
20649,anemia_mod_sev_who
20649,anemia_mild_who
20649,anemia_anemic_who
144136,hemoglobin_alt_adj
144131,hemoglobin_alt_adj
275090,hemoglobin_raw
275090,hemoglobin_alt_adj
275090,anemia_severe_raw
275090,anemia_moderate_raw
275090,anemia_mod_sev_raw
275090,anemia_mild_raw
275090,anemia_anemic_raw
275090,brinda_adj_hemog
275090,anemia_mild_brinda
275090,anemia_moderate_brinda
275090,anemia_severe_brinda
275090,anemia_mod_sev_brinda
275090,anemia_anemic_brinda
275090,anemia_severe_adj
275090,anemia_moderate_adj
275090,anemia_mod_sev_adj
275090,anemia_mild_adj
275090,anemia_anemic_adj
275090,anemia_severe_who
275090,anemia_moderate_who
275090,anemia_mod_sev_who
275090,anemia_mild_who
275090,anemia_anemic_who
139818,hemoglobin_alt_adj
139823,hemoglobin_alt_adj
139823,hemoglobin_raw
139823,anemia_severe_raw
139823,anemia_moderate_raw
139823,anemia_mod_sev_raw
139823,anemia_mild_raw
139823,anemia_anemic_raw
139823,brinda_adj_hemog
139823,anemia_mild_brinda
139823,anemia_moderate_brinda
139823,anemia_severe_brinda
139823,anemia_mod_sev_brinda
139823,anemia_anemic_brinda
139823,anemia_severe_who
139823,anemia_moderate_who
139823,anemia_mod_sev_who
139823,anemia_mild_who
139823,anemia_anemic_who
359163,hemoglobin_alt_adj
359163,hemoglobin_raw
359163,anemia_severe_raw
359163,anemia_moderate_raw
359163,anemia_mod_sev_raw
359163,anemia_mild_raw
359163,anemia_anemic_raw
359146,hemoglobin_alt_adj
270404,hemoglobin_raw
270404,hemoglobin_alt_adj
270404,anemia_severe_raw
270404,anemia_moderate_raw
270404,anemia_mod_sev_raw
270404,anemia_mild_raw
270404,anemia_anemic_raw
270404,brinda_adj_hemog
270404,anemia_mild_brinda
270404,anemia_moderate_brinda
270404,anemia_severe_brinda
270404,anemia_mod_sev_brinda
270404,anemia_anemic_brinda
270404,anemia_severe_adj
270404,anemia_moderate_adj
270404,anemia_mod_sev_adj
270404,anemia_mild_adj
270404,anemia_anemic_adj
270404,anemia_severe_who
270404,anemia_moderate_who
270404,anemia_mod_sev_who
270404,anemia_mild_who
270404,anemia_anemic_who
359146,hemoglobin_raw
359146,anemia_severe_raw
359146,anemia_moderate_raw
359146,anemia_mod_sev_raw
359146,anemia_mild_raw
359146,anemia_anemic_raw
261879,anemia_anemic_adj
261879,anemia_mod_sev_adj
261879,anemia_severe_adj
270469,hemoglobin_raw
270469,hemoglobin_alt_adj
270469,anemia_severe_raw
270469,anemia_moderate_raw
270469,anemia_mod_sev_raw
270469,anemia_mild_raw
270469,anemia_anemic_raw
270469,brinda_adj_hemog
270469,anemia_mild_brinda
270469,anemia_moderate_brinda
270469,anemia_severe_brinda
270469,anemia_mod_sev_brinda
270469,anemia_anemic_brinda
270469,anemia_severe_adj
270469,anemia_moderate_adj
270469,anemia_mod_sev_adj
270469,anemia_mild_adj
270469,anemia_anemic_adj
270469,anemia_severe_who
270469,anemia_moderate_who
270469,anemia_mod_sev_who
270469,anemia_mild_who
270469,anemia_anemic_who
261879,hemoglobin_raw
261879,hemoglobin_alt_adj
359165,hemoglobin_alt_adj
270470,hemoglobin_raw
270470,hemoglobin_alt_adj
270470,anemia_severe_raw
270470,anemia_moderate_raw
270470,anemia_mod_sev_raw
270470,anemia_mild_raw
270470,anemia_anemic_raw
270470,brinda_adj_hemog
270470,anemia_mild_brinda
270470,anemia_moderate_brinda
270470,anemia_severe_brinda
270470,anemia_mod_sev_brinda
270470,anemia_anemic_brinda
270470,anemia_severe_adj
270470,anemia_moderate_adj
270470,anemia_mod_sev_adj
270470,anemia_mild_adj
270470,anemia_anemic_adj
270470,anemia_severe_who
270470,anemia_moderate_who
270470,anemia_mod_sev_who
270470,anemia_mild_who
270470,anemia_anemic_who
359165,hemoglobin_raw
359165,anemia_severe_raw
359165,anemia_moderate_raw
359165,anemia_mod_sev_raw
359165,anemia_mild_raw
359165,anemia_anemic_raw
270471,hemoglobin_raw
270471,hemoglobin_alt_adj
270471,anemia_severe_raw
270471,anemia_moderate_raw
270471,anemia_mod_sev_raw
270471,anemia_mild_raw
270471,anemia_anemic_raw
270471,brinda_adj_hemog
270471,anemia_mild_brinda
270471,anemia_moderate_brinda
270471,anemia_severe_brinda
270471,anemia_mod_sev_brinda
270471,anemia_anemic_brinda
270471,anemia_severe_adj
270471,anemia_moderate_adj
270471,anemia_mod_sev_adj
270471,anemia_mild_adj
270471,anemia_anemic_adj
270471,anemia_severe_who
270471,anemia_moderate_who
270471,anemia_mod_sev_who
270471,anemia_mild_who
270471,anemia_anemic_who
210231,hemoglobin_raw
210231,hemoglobin_alt_adj
210231,anemia_severe_raw
210231,anemia_moderate_raw
210231,anemia_mod_sev_raw
210231,anemia_mild_raw
210231,anemia_anemic_raw
210231,anemia_severe_adj
210231,anemia_moderate_adj
210231,anemia_mod_sev_adj
210231,anemia_mild_adj
210231,anemia_anemic_adj
210182,hemoglobin_raw
210182,hemoglobin_alt_adj
210182,anemia_severe_raw
210182,anemia_moderate_raw
210182,anemia_mod_sev_raw
210182,anemia_mild_raw
210182,anemia_anemic_raw
210182,anemia_severe_adj
210182,anemia_moderate_adj
210182,anemia_mod_sev_adj
210182,anemia_mild_adj
210182,anemia_anemic_adj
303663,hemoglobin_raw
303663,hemoglobin_alt_adj
303663,anemia_severe_raw
303663,anemia_moderate_raw
303663,anemia_mod_sev_raw
303663,anemia_mild_raw
303663,anemia_anemic_raw
303663,anemia_severe_adj
303663,anemia_moderate_adj
303663,anemia_mod_sev_adj
303663,anemia_mild_adj
303663,anemia_anemic_adj
303664,hemoglobin_raw
303664,hemoglobin_alt_adj
303664,anemia_severe_raw
303664,anemia_moderate_raw
303664,anemia_mod_sev_raw
303664,anemia_mild_raw
303664,anemia_anemic_raw
303664,anemia_severe_adj
303664,anemia_moderate_adj
303664,anemia_mod_sev_adj
303664,anemia_mild_adj
303664,anemia_anemic_adj
358824,hemoglobin_raw
358824,hemoglobin_alt_adj
358824,anemia_severe_raw
358824,anemia_moderate_raw
358824,anemia_mod_sev_raw
358824,anemia_mild_raw
358824,anemia_anemic_raw
358824,anemia_severe_adj
358824,anemia_moderate_adj
358824,anemia_mod_sev_adj
358824,anemia_mild_adj
358824,anemia_anemic_adj
407869,hemoglobin_raw
407869,hemoglobin_alt_adj
407869,anemia_severe_raw
407869,anemia_moderate_raw
407869,anemia_mod_sev_raw
407869,anemia_mild_raw
407869,anemia_anemic_raw
407869,anemia_severe_adj
407869,anemia_moderate_adj
407869,anemia_mod_sev_adj
407869,anemia_mild_adj
407869,anemia_anemic_adj
143818,hemoglobin_alt_adj
124467,hemoglobin_alt_adj
126331,hemoglobin_alt_adj
126331,anemia_severe_adj
126331,anemia_moderate_adj
126331,anemia_mod_sev_adj
126331,anemia_mild_adj
126331,anemia_anemic_adj
143820,hemoglobin_alt_adj
143821,hemoglobin_alt_adj
143819,hemoglobin_alt_adj
143822,hemoglobin_alt_adj
139894,hemoglobin_alt_adj
27590,hemoglobin_alt_adj
27590,anemia_anemic_adj
27590,anemia_mod_sev_adj
27590,anemia_severe_adj
27590,hemoglobin_raw
27590,anemia_severe_raw
27590,anemia_moderate_raw
27590,anemia_mod_sev_raw
27590,anemia_mild_raw
27590,anemia_anemic_raw
27590,brinda_adj_hemog
27590,anemia_mild_brinda
27590,anemia_moderate_brinda
27590,anemia_severe_brinda
27590,anemia_mod_sev_brinda
27590,anemia_anemic_brinda
27590,anemia_severe_who
27590,anemia_moderate_who
27590,anemia_mod_sev_who
27590,anemia_mild_who
27590,anemia_anemic_who
27599,hemoglobin_alt_adj
27599,anemia_severe_adj
27599,anemia_moderate_adj
27599,anemia_mod_sev_adj
27599,anemia_mild_adj
27599,anemia_anemic_adj
27606,hemoglobin_alt_adj
27606,anemia_severe_adj
27606,anemia_moderate_adj
27606,anemia_mod_sev_adj
27606,anemia_mild_adj
27606,anemia_anemic_adj
200636,hemoglobin_alt_adj
200636,anemia_anemic_adj
200636,anemia_mod_sev_adj
200636,anemia_severe_adj
200636,hemoglobin_raw
200636,anemia_severe_raw
200636,anemia_moderate_raw
200636,anemia_mod_sev_raw
200636,anemia_mild_raw
200636,anemia_anemic_raw
19656,hemoglobin_raw
19656,hemoglobin_alt_adj
19656,anemia_severe_raw
19656,anemia_moderate_raw
19656,anemia_mod_sev_raw
19656,anemia_mild_raw
19656,anemia_anemic_raw
19656,brinda_adj_hemog
19656,anemia_mild_brinda
19656,anemia_moderate_brinda
19656,anemia_severe_brinda
19656,anemia_mod_sev_brinda
19656,anemia_anemic_brinda
19656,anemia_severe_adj
19656,anemia_moderate_adj
19656,anemia_mod_sev_adj
19656,anemia_mild_adj
19656,anemia_anemic_adj
19656,anemia_severe_who
19656,anemia_moderate_who
19656,anemia_mod_sev_who
19656,anemia_mild_who
19656,anemia_anemic_who
27563,hemoglobin_alt_adj
27563,anemia_severe_adj
27563,anemia_moderate_adj
27563,anemia_mod_sev_adj
27563,anemia_mild_adj
27563,anemia_anemic_adj
4779,hemoglobin_alt_adj
4779,anemia_severe_adj
4779,anemia_moderate_adj
4779,anemia_mod_sev_adj
4779,anemia_mild_adj
4779,anemia_anemic_adj
157031,hemoglobin_raw
157031,hemoglobin_alt_adj
157031,anemia_severe_raw
157031,anemia_moderate_raw
157031,anemia_mod_sev_raw
157031,anemia_mild_raw
157031,anemia_anemic_raw
157031,brinda_adj_hemog
157031,anemia_mild_brinda
157031,anemia_moderate_brinda
157031,anemia_severe_brinda
157031,anemia_mod_sev_brinda
157031,anemia_anemic_brinda
157031,anemia_severe_adj
157031,anemia_moderate_adj
157031,anemia_mod_sev_adj
157031,anemia_mild_adj
157031,anemia_anemic_adj
157031,anemia_severe_who
157031,anemia_moderate_who
157031,anemia_mod_sev_who
157031,anemia_mild_who
157031,anemia_anemic_who
157031,hemog_alt_smoke_adjust
27551,hemoglobin_alt_adj
27551,anemia_severe_adj
27551,anemia_moderate_adj
27551,anemia_mod_sev_adj
27551,anemia_mild_adj
27551,anemia_anemic_adj
19728,hemoglobin_raw
19728,hemoglobin_alt_adj
19728,anemia_severe_raw
19728,anemia_moderate_raw
19728,anemia_mod_sev_raw
19728,anemia_mild_raw
19728,anemia_anemic_raw
19728,brinda_adj_hemog
19728,anemia_mild_brinda
19728,anemia_moderate_brinda
19728,anemia_severe_brinda
19728,anemia_mod_sev_brinda
19728,anemia_anemic_brinda
19728,anemia_severe_adj
19728,anemia_moderate_adj
19728,anemia_mod_sev_adj
19728,anemia_mild_adj
19728,anemia_anemic_adj
19728,anemia_severe_who
19728,anemia_moderate_who
19728,anemia_mod_sev_who
19728,anemia_mild_who
19728,anemia_anemic_who
95440,hemoglobin_raw
95440,hemoglobin_alt_adj
95440,anemia_severe_raw
95440,anemia_moderate_raw
95440,anemia_mod_sev_raw
95440,anemia_mild_raw
95440,anemia_anemic_raw
95440,brinda_adj_hemog
95440,anemia_mild_brinda
95440,anemia_moderate_brinda
95440,anemia_severe_brinda
95440,anemia_mod_sev_brinda
95440,anemia_anemic_brinda
95440,anemia_severe_adj
95440,anemia_moderate_adj
95440,anemia_mod_sev_adj
95440,anemia_mild_adj
95440,anemia_anemic_adj
95440,anemia_severe_who
95440,anemia_moderate_who
95440,anemia_mod_sev_who
95440,anemia_mild_who
95440,anemia_anemic_who
95440,hemog_alt_smoke_adjust
105806,hemoglobin_alt_adj
144063,hemoglobin_alt_adj
105806,anemia_anemic_adj
105806,anemia_mod_sev_adj
105806,anemia_severe_adj
8618,hemoglobin_raw
8618,anemia_severe_raw
8618,anemia_moderate_raw
8618,anemia_mod_sev_raw
8618,anemia_mild_raw
8618,anemia_anemic_raw
8618,brinda_adj_hemog
8618,anemia_mild_brinda
8618,anemia_moderate_brinda
8618,anemia_severe_brinda
8618,anemia_mod_sev_brinda
8618,anemia_anemic_brinda
8618,anemia_severe_who
8618,anemia_moderate_who
8618,anemia_mod_sev_who
8618,anemia_mild_who
8618,anemia_anemic_who
8618,hemoglobin_alt_adj
8618,anemia_severe_adj
8618,anemia_moderate_adj
8618,anemia_mod_sev_adj
8618,anemia_mild_adj
8618,anemia_anemic_adj
135527,hemoglobin_alt_adj
135527,anemia_severe_adj
135527,anemia_moderate_adj
135527,anemia_mod_sev_adj
135527,anemia_mild_adj
135527,anemia_anemic_adj
81748,hemoglobin_raw
81748,hemoglobin_alt_adj
81748,anemia_severe_raw
81748,anemia_moderate_raw
81748,anemia_mod_sev_raw
81748,anemia_mild_raw
81748,anemia_anemic_raw
81748,brinda_adj_hemog
81748,anemia_mild_brinda
81748,anemia_moderate_brinda
81748,anemia_severe_brinda
81748,anemia_mod_sev_brinda
81748,anemia_anemic_brinda
81748,anemia_severe_adj
81748,anemia_moderate_adj
81748,anemia_mod_sev_adj
81748,anemia_mild_adj
81748,anemia_anemic_adj
81748,anemia_severe_who
81748,anemia_moderate_who
81748,anemia_mod_sev_who
81748,anemia_mild_who
81748,anemia_anemic_who
139860,hemoglobin_alt_adj
294378,hemoglobin_alt_adj
139825,hemoglobin_alt_adj
144289,hemoglobin_alt_adj
144294,hemoglobin_alt_adj
144295,hemoglobin_alt_adj
144296,hemoglobin_alt_adj
144292,hemoglobin_alt_adj
141948,hemoglobin_alt_adj
141948,anemia_anemic_adj
141948,anemia_mod_sev_adj
141948,anemia_severe_adj
141948,hemoglobin_raw
141948,anemia_severe_raw
141948,anemia_moderate_raw
141948,anemia_mod_sev_raw
141948,anemia_mild_raw
141948,anemia_anemic_raw
111628,hemoglobin_alt_adj
139723,hemoglobin_alt_adj
143858,hemoglobin_alt_adj
143859,hemoglobin_alt_adj
143854,hemoglobin_alt_adj
19511,hemoglobin_raw
19511,hemoglobin_alt_adj
19511,anemia_severe_raw
19511,anemia_moderate_raw
19511,anemia_mod_sev_raw
19511,anemia_mild_raw
19511,anemia_anemic_raw
19511,brinda_adj_hemog
19511,anemia_mild_brinda
19511,anemia_moderate_brinda
19511,anemia_severe_brinda
19511,anemia_mod_sev_brinda
19511,anemia_anemic_brinda
19511,anemia_severe_adj
19511,anemia_moderate_adj
19511,anemia_mod_sev_adj
19511,anemia_mild_adj
19511,anemia_anemic_adj
19511,anemia_severe_who
19511,anemia_moderate_who
19511,anemia_mod_sev_who
19511,anemia_mild_who
19511,anemia_anemic_who
19521,hemoglobin_raw
19521,hemoglobin_alt_adj
19521,anemia_severe_raw
19521,anemia_moderate_raw
19521,anemia_mod_sev_raw
19521,anemia_mild_raw
19521,anemia_anemic_raw
19521,brinda_adj_hemog
19521,anemia_mild_brinda
19521,anemia_moderate_brinda
19521,anemia_severe_brinda
19521,anemia_mod_sev_brinda
19521,anemia_anemic_brinda
19521,anemia_severe_adj
19521,anemia_moderate_adj
19521,anemia_mod_sev_adj
19521,anemia_mild_adj
19521,anemia_anemic_adj
19521,anemia_severe_who
19521,anemia_moderate_who
19521,anemia_mod_sev_who
19521,anemia_mild_who
19521,anemia_anemic_who
154897,hemoglobin_raw
154897,hemog_alt_smoke_adjust
154897,anemia_severe_raw
154897,anemia_moderate_raw
154897,anemia_mod_sev_raw
154897,anemia_mild_raw
154897,anemia_anemic_raw
154897,brinda_adj_hemog
154897,anemia_mild_brinda
154897,anemia_moderate_brinda
154897,anemia_severe_brinda
154897,anemia_mod_sev_brinda
154897,anemia_anemic_brinda
154897,anemia_severe_adj
154897,anemia_moderate_adj
154897,anemia_mod_sev_adj
154897,anemia_mild_adj
154897,anemia_anemic_adj
154897,anemia_severe_who
154897,anemia_moderate_who
154897,anemia_mod_sev_who
154897,anemia_mild_who
154897,anemia_anemic_who
154897,hemoglobin_alt_adj
143990,hemoglobin_alt_adj
143992,hemoglobin_alt_adj
143993,hemoglobin_alt_adj
140090,hemoglobin_alt_adj
262117,hemoglobin_alt_adj
143996,hemoglobin_alt_adj
144012,hemoglobin_alt_adj
144011,hemoglobin_alt_adj
20073,hemoglobin_raw
20073,hemoglobin_alt_adj
20073,anemia_severe_raw
20073,anemia_moderate_raw
20073,anemia_mod_sev_raw
20073,anemia_mild_raw
20073,anemia_anemic_raw
20073,brinda_adj_hemog
20073,anemia_mild_brinda
20073,anemia_moderate_brinda
20073,anemia_severe_brinda
20073,anemia_mod_sev_brinda
20073,anemia_anemic_brinda
20073,anemia_severe_adj
20073,anemia_moderate_adj
20073,anemia_mod_sev_adj
20073,anemia_mild_adj
20073,anemia_anemic_adj
20073,anemia_severe_who
20073,anemia_moderate_who
20073,anemia_mod_sev_who
20073,anemia_mild_who
20073,anemia_anemic_who
20083,hemoglobin_raw
20083,hemoglobin_alt_adj
20083,anemia_severe_raw
20083,anemia_moderate_raw
20083,anemia_mod_sev_raw
20083,anemia_mild_raw
20083,anemia_anemic_raw
20083,brinda_adj_hemog
20083,anemia_mild_brinda
20083,anemia_moderate_brinda
20083,anemia_severe_brinda
20083,anemia_mod_sev_brinda
20083,anemia_anemic_brinda
20083,anemia_severe_adj
20083,anemia_moderate_adj
20083,anemia_mod_sev_adj
20083,anemia_mild_adj
20083,anemia_anemic_adj
20083,anemia_severe_who
20083,anemia_moderate_who
20083,anemia_mod_sev_who
20083,anemia_mild_who
20083,anemia_anemic_who
21206,hemoglobin_raw
21206,hemoglobin_alt_adj
21206,anemia_severe_raw
21206,anemia_moderate_raw
21206,anemia_mod_sev_raw
21206,anemia_mild_raw
21206,anemia_anemic_raw
21206,brinda_adj_hemog
21206,anemia_mild_brinda
21206,anemia_moderate_brinda
21206,anemia_severe_brinda
21206,anemia_mod_sev_brinda
21206,anemia_anemic_brinda
21206,anemia_severe_adj
21206,anemia_moderate_adj
21206,anemia_mod_sev_adj
21206,anemia_mild_adj
21206,anemia_anemic_adj
21206,anemia_severe_who
21206,anemia_moderate_who
21206,anemia_mod_sev_who
21206,anemia_mild_who
21206,anemia_anemic_who
77517,hemoglobin_raw
77517,hemoglobin_alt_adj
77517,anemia_severe_raw
77517,anemia_moderate_raw
77517,anemia_mod_sev_raw
77517,anemia_mild_raw
77517,anemia_anemic_raw
77517,brinda_adj_hemog
77517,anemia_mild_brinda
77517,anemia_moderate_brinda
77517,anemia_severe_brinda
77517,anemia_mod_sev_brinda
77517,anemia_anemic_brinda
77517,anemia_severe_adj
77517,anemia_moderate_adj
77517,anemia_mod_sev_adj
77517,anemia_mild_adj
77517,anemia_anemic_adj
77517,anemia_severe_who
77517,anemia_moderate_who
77517,anemia_mod_sev_who
77517,anemia_mild_who
77517,anemia_anemic_who
77517,hemog_alt_smoke_adjust
356955,hemoglobin_raw
356955,hemoglobin_alt_adj
356955,anemia_severe_raw
356955,anemia_moderate_raw
356955,anemia_mod_sev_raw
356955,anemia_mild_raw
356955,anemia_anemic_raw
356955,brinda_adj_hemog
356955,anemia_mild_brinda
356955,anemia_moderate_brinda
356955,anemia_severe_brinda
356955,anemia_mod_sev_brinda
356955,anemia_anemic_brinda
356955,anemia_severe_adj
356955,anemia_moderate_adj
356955,anemia_mod_sev_adj
356955,anemia_mild_adj
356955,anemia_anemic_adj
356955,anemia_severe_who
356955,anemia_moderate_who
356955,anemia_mod_sev_who
356955,anemia_mild_who
356955,anemia_anemic_who
356955,hemog_alt_smoke_adjust
143103,hemoglobin_alt_adj
140203,hemoglobin_alt_adj
144031,hemoglobin_alt_adj
144030,hemoglobin_alt_adj
144034,hemoglobin_alt_adj
144029,hemoglobin_alt_adj
295863,hemoglobin_alt_adj
144036,hemoglobin_alt_adj
9989,hemoglobin_alt_adj
9989,anemia_anemic_adj
9989,anemia_mod_sev_adj
9989,anemia_severe_adj
9989,hemoglobin_raw
9989,anemia_severe_raw
9989,anemia_moderate_raw
9989,anemia_mod_sev_raw
9989,anemia_mild_raw
9989,anemia_anemic_raw
125591,hemoglobin_alt_adj
125591,anemia_anemic_adj
125591,anemia_mod_sev_adj
125591,anemia_severe_adj
125591,hemoglobin_raw
125591,anemia_severe_raw
125591,anemia_moderate_raw
125591,anemia_mod_sev_raw
125591,anemia_mild_raw
125591,anemia_anemic_raw
285322,hemoglobin_alt_adj
139852,hemoglobin_alt_adj
30033,hemoglobin_alt_adj
110030,hemoglobin_alt_adj
144147,hemoglobin_alt_adj
144146,hemoglobin_alt_adj
144149,hemoglobin_alt_adj
144308,hemoglobin_alt_adj
144148,hemoglobin_alt_adj
144158,hemoglobin_alt_adj
144220,hemoglobin_alt_adj
144307,hemoglobin_alt_adj
144223,hemoglobin_alt_adj
112500,hemoglobin_raw
112500,hemoglobin_alt_adj
112500,hemog_alt_smoke_adjust
112500,anemia_severe_raw
112500,anemia_moderate_raw
112500,anemia_mod_sev_raw
112500,anemia_mild_raw
112500,anemia_anemic_raw
112500,brinda_adj_hemog
112500,anemia_mild_brinda
112500,anemia_moderate_brinda
112500,anemia_severe_brinda
112500,anemia_mod_sev_brinda
112500,anemia_anemic_brinda
112500,anemia_severe_adj
112500,anemia_moderate_adj
112500,anemia_mod_sev_adj
112500,anemia_mild_adj
112500,anemia_anemic_adj
112500,anemia_severe_who
112500,anemia_moderate_who
112500,anemia_mod_sev_who
112500,anemia_mild_who
112500,anemia_anemic_who
139286,hemoglobin_alt_adj
56830,hemoglobin_alt_adj
56830,anemia_anemic_adj
56830,anemia_mod_sev_adj
56830,anemia_severe_adj
56830,hemoglobin_raw
56830,anemia_severe_raw
56830,anemia_moderate_raw
56830,anemia_mod_sev_raw
56830,anemia_mild_raw
56830,anemia_anemic_raw
143711,hemoglobin_alt_adj
143712,hemoglobin_alt_adj
143702,hemoglobin_alt_adj
143707,hemoglobin_alt_adj
143701,hemoglobin_alt_adj
143706,hemoglobin_alt_adj
143708,hemoglobin_alt_adj
143704,hemoglobin_alt_adj
143710,hemoglobin_alt_adj
143713,hemoglobin_alt_adj
143703,hemoglobin_alt_adj
139422,hemoglobin_alt_adj
139421,hemoglobin_alt_adj
139424,hemoglobin_alt_adj
139426,hemoglobin_alt_adj
261683,anemia_anemic_adj
261683,anemia_mod_sev_adj
261683,anemia_severe_adj
261683,hemoglobin_raw
261683,hemoglobin_alt_adj
262810,hemoglobin_alt_adj
55956,hemoglobin_raw
55956,hemoglobin_alt_adj
55956,hemog_alt_smoke_adjust
55956,anemia_severe_raw
55956,anemia_moderate_raw
55956,anemia_mod_sev_raw
55956,anemia_mild_raw
55956,anemia_anemic_raw
55956,brinda_adj_hemog
55956,anemia_mild_brinda
55956,anemia_moderate_brinda
55956,anemia_severe_brinda
55956,anemia_mod_sev_brinda
55956,anemia_anemic_brinda
55956,anemia_severe_adj
55956,anemia_moderate_adj
55956,anemia_mod_sev_adj
55956,anemia_mild_adj
55956,anemia_anemic_adj
55956,anemia_severe_who
55956,anemia_moderate_who
55956,anemia_mod_sev_who
55956,anemia_mild_who
55956,anemia_anemic_who
19950,hemoglobin_alt_adj
19950,anemia_anemic_adj
19950,anemia_mod_sev_adj
19950,anemia_severe_adj
19950,hemoglobin_raw
19950,anemia_severe_raw
19950,anemia_moderate_raw
19950,anemia_mod_sev_raw
19950,anemia_mild_raw
19950,anemia_anemic_raw
19950,brinda_adj_hemog
19950,anemia_mild_brinda
19950,anemia_moderate_brinda
19950,anemia_severe_brinda
19950,anemia_mod_sev_brinda
19950,anemia_anemic_brinda
19950,anemia_severe_who
19950,anemia_moderate_who
19950,anemia_mod_sev_who
19950,anemia_mild_who
19950,anemia_anemic_who
23219,hemoglobin_alt_adj
133801,hemoglobin_alt_adj
133801,anemia_anemic_adj
133801,anemia_mod_sev_adj
133801,anemia_severe_adj
23219,hemoglobin_raw
23219,anemia_severe_raw
23219,anemia_moderate_raw
23219,anemia_mod_sev_raw
23219,anemia_mild_raw
23219,anemia_anemic_raw
23219,brinda_adj_hemog
23219,anemia_mild_brinda
23219,anemia_moderate_brinda
23219,anemia_severe_brinda
23219,anemia_mod_sev_brinda
23219,anemia_anemic_brinda
23219,anemia_severe_who
23219,anemia_moderate_who
23219,anemia_mod_sev_who
23219,anemia_mild_who
23219,anemia_anemic_who
133801,hemoglobin_raw
133801,anemia_severe_raw
133801,anemia_moderate_raw
133801,anemia_mod_sev_raw
133801,anemia_mild_raw
133801,anemia_anemic_raw
133801,brinda_adj_hemog
133801,anemia_mild_brinda
133801,anemia_moderate_brinda
133801,anemia_severe_brinda
133801,anemia_mod_sev_brinda
133801,anemia_anemic_brinda
133801,anemia_severe_who
133801,anemia_moderate_who
133801,anemia_mod_sev_who
