study_id,author,first_dose_only,location_id,location_id2,location_name,location_name2,vac_before_booster,vaccine_developer,variant,symptom_severity,severity,sample_size,age_start,age_end,efficacy_mean,efficacy_lower,efficacy_upper,booster,vemt,mean_time_since_vaccination,start_interval,end_interval,sev_severity,mid_point1,mid_point,group_analysis,vaccine_type,study_id2,e_mean,se,mean_logit,sd_logit,in_var
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",AstraZeneca,Delta,severe,hosp,,65,100,0.681,0.652,0.707,0,0,,18,25,severe,21.5,21.5,Non_Omicron,non_mRNA,558&Hungary delta hosp 65-100&Delta&hosp&65&100,0.645555555555556,0.0173217435122197,0.599559654067069,0.0757024276860129,0.759808588335965
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",AstraZeneca,Delta,severe,hosp,,65,100,0.63,0.565,0.686,0,0,,26,34,severe,30,30,Non_Omicron,non_mRNA,558&Hungary delta hosp 65-100&Delta&hosp&65&100,0.588888888888889,0.0381078357268834,0.359374000907898,0.157406154710737,0.512262845754497
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",AstraZeneca,Delta,severe,hosp,,65,100,0.242,-2.031,0.811,0,0,,35,42,severe,38.5,38.5,Non_Omicron,non_mRNA,558&Hungary delta hosp 65-100&Delta&hosp&65&100,0.157777777777778,0.895061728395062,-1.67485632804111,6.7356646475157,0.105699639512647
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",AstraZeneca,Delta,severe,death,,65,100,0.848,0.678,0.928,0,0,,2,17,severe,9.5,9.5,Non_Omicron,non_mRNA,558&Hungary delta death 65-100&Delta&death&65&100,0.831111111111111,0.0787351977828168,1.5935224571282,0.560930113672263,0.35638181771802
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",AstraZeneca,Delta,severe,death,,65,100,0.761,0.717,0.798,0,0,,18,25,severe,21.5,21.5,Non_Omicron,non_mRNA,558&Hungary delta death 65-100&Delta&death&65&100,0.734444444444444,0.0255102040816327,1.01729028792017,0.130797544649114,0.626099033699941
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",AstraZeneca,Delta,severe,death,,65,100,0.667,0.578,0.737,0,0,,26,34,severe,30,30,Non_Omicron,non_mRNA,558&Hungary delta death 65-100&Delta&death&65&100,0.63,0.0500755857898715,0.532216813747308,0.214824477863027,0.446875948343102
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",Johnson & Johnson,Delta,severe,hosp,,65,100,0.264,0.079,0.413,0,0,,2,17,severe,9.5,9.5,Non_Omicron,non_mRNA,558&Hungary delta hosp 65-100&Delta&hosp&65&100,0.182222222222222,0.105190224237843,-1.50136369090468,0.705892775986323,0.30832753406641
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",Johnson & Johnson,Delta,severe,hosp,,65,100,0.59,0.462,0.687,0,0,,18,25,severe,21.5,21.5,Non_Omicron,non_mRNA,558&Hungary delta hosp 65-100&Delta&hosp&65&100,0.544444444444444,0.0708616780045352,0.178248231406317,0.285704127345313,0.375659420219965
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",Johnson & Johnson,Delta,severe,hosp,,65,100,0.467,0.299,0.595,0,0,,26,34,severe,30,30,Non_Omicron,non_mRNA,558&Hungary delta hosp 65-100&Delta&hosp&65&100,0.407777777777778,0.0932224741748551,-0.373159576111273,0.386022279328017,0.327521404293323
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",Johnson & Johnson,Delta,severe,death,,65,100,0.533,0.282,0.696,0,0,,2,17,severe,9.5,9.5,Non_Omicron,non_mRNA,558&Hungary delta death 65-100&Delta&death&65&100,0.481111111111111,0.130385487528345,-0.0755915296664078,0.522287337968554,0.276939798826231
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",Johnson & Johnson,Delta,severe,death,,65,100,0.576,0.325,0.733,0,0,,18,25,severe,21.5,21.5,Non_Omicron,non_mRNA,558&Hungary delta death 65-100&Delta&death&65&100,0.528888888888889,0.128495842781557,0.115684398999463,0.515704934264811,0.27896868894513
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",Johnson & Johnson,Delta,severe,death,,65,100,0.395,0.133,0.578,0,0,,26,34,severe,30,30,Non_Omicron,non_mRNA,558&Hungary delta death 65-100&Delta&death&65&100,0.327777777777778,0.140148652053414,-0.718253101691021,0.636057756903013,0.267119465761603
564,Grannis SJ,0,102,102,United States,US delta hosp,"",Johnson & Johnson,Delta,Severe,Hosp,,18,75,0.6,0.31,0.77,0,1,13,,,severe,,13,Non_Omicron,non_mRNA,564&US delta hosp&Delta&Hosp&18&75,0.555555555555556,0.144872763920383,0.223143551314212,0.586734693877551,0.262728161711914
568,Satwik r,0,163,163,India,India delta,"",AstraZeneca,Delta,severe,death,,,,0.97,0.43,0.998,0,1,7,,,severe,,7,Non_Omicron,non_mRNA,568&India delta&Delta&death&NA&NA,0.966666666666667,0.17888636936256,3.36729582998648,5.55164594573467,0.236434786887852
570,Suah JL,0,13,13,Malaysia,Malaysia delta death,"",CoronaVac/SinoVac,Delta,severe,death,,15,60,0.792,0.768,0.814,0,0,,2,8,severe,5,5,Non_Omicron,non_mRNA,570&Malaysia delta death&Delta&death&15&60,0.768888888888889,0.0144872763920383,1.20204787591635,0.0815271640003266,0.830819396478692
570,Suah JL,0,13,13,Malaysia,Malaysia delta death,"",CoronaVac/SinoVac,Delta,severe,death,,15,60,0.762,0.688,0.819,0,0,,9,20,severe,14.5,14.5,Non_Omicron,non_mRNA,570&Malaysia delta death&Delta&death&15&60,0.735555555555556,0.041257243638196,1.02299488226554,0.212104695136579,0.492322739053675
571,Ranzani O,0,92,92,Spain,Spain delta,"",CoronaVac/SinoVac,Delta,severe,hosp&death,,18,80,0.749,0.636,0.827,0,0,,0,2,severe,1,1,Non_Omicron,non_mRNA,571&Spain delta&Delta&hosp&death&18&80,0.721111111111111,0.060153691106072,0.949979777572306,0.29910858750464,0.407726425065061
571,Ranzani O,0,92,92,Spain,Spain delta,"",CoronaVac/SinoVac,Delta,severe,hosp&death,,18,80,0.867,0.838,0.892,0,0,,3,8,severe,5.5,5.5,Non_Omicron,non_mRNA,571&Spain delta&Delta&hosp&death&18&80,0.852222222222222,0.0170068027210885,1.7521376731455,0.135039458529782,0.766811580507232
571,Ranzani O,0,92,92,Spain,Spain delta,"",CoronaVac/SinoVac,Delta,severe,hosp&death,,18,80,0.698,0.673,0.721,0,0,,9,25,severe,17,17,Non_Omicron,non_mRNA,571&Spain delta&Delta&hosp&death&18&80,0.664444444444444,0.0151171579743008,0.68316373657576,0.0678027085826023,0.813326502703558
571,Ranzani O,0,92,92,Spain,Spain delta,"",CoronaVac/SinoVac,Delta,severe,hosp&death,,18,80,0.573,0.534,0.609,0,0,,26,40,severe,33,33,Non_Omicron,non_mRNA,571&Spain delta&Delta&hosp&death&18&80,0.525555555555556,0.023620559334845,0.10231137526331,0.094729704072488,0.650661202162846
