"iso3","iso3.re","iso3.re.var","group"
"SWZ",0.0598614734993896,0.00658263459149096,"t.1"
"TCD",0.0457789750577095,0.00530212367351599,"t.1"
"TGO",0.0160088312714438,0.00530212367351599,"t.1"
"THA",0.00146598191489299,0.00658263459149096,"t.1"
"TTO",0.0375240075083291,0.00658263459149096,"t.1"
"TUN",0.043292686938807,0.00658263459149096,"t.1"
"TUR",-0.070831500226171,0.00443867440944146,"t.1"
"TZA",0.0178660634575439,0.00334817561600808,"t.1"
"UGA",0.0765321546831666,0.00381706630217892,"t.1"
"UZB",0.0747685772396866,0.00658263459149096,"t.1"
"VNM",-0.138681869755076,0.00530212367351599,"t.1"
"YEM",0.0307333143396534,0.00658263459149096,"t.1"
"ZAF",-0.0638028435377425,0.00658263459149096,"t.1"
"ZMB",0.0321314570205543,0.00381706630217892,"t.1"
"ZWE",0.00260872865462435,0.00334817561600808,"t.1"
"ARM",-0.108007573598594,0.00306542624242694,"t.2"
"AZE",-0.0339318446256657,0.00427819550620995,"t.2"
"BDI",0.00714581480716786,0.00427278787339385,"t.2"
"BEN",-0.0012117239688197,0.00304709508806245,"t.2"
"BFA",0.0287792256181276,0.00304709508806245,"t.2"
"BGD",-0.0766274597234685,0.00245553967520308,"t.2"
"BOL",-0.0392567963387926,0.00247301912631653,"t.2"
"BRA",0.0246192761958876,0.00355862015408844,"t.2"
"BWA",-0.0101257280187021,0.00427278787339385,"t.2"
"CAF",-0.00352388927230788,0.00427391826850044,"t.2"
"CIV",0.022220128284178,0.00354049043181005,"t.2"
"CMR",-0.0133238162473155,0.00304709508806245,"t.2"
"COD",0.0048950912367789,0.00427391826850044,"t.2"
"COG",6.85155905184551e-06,0.00427391826850044,"t.2"
"COL",-0.000597417111816049,0.00227207987278723,"t.2"
"COM",-0.011316164655255,0.00427278787339385,"t.2"
"DOM",0.0957541046889718,0.00247301912631653,"t.2"
"ECU",0.0121874734731604,0.00428071493038936,"t.2"
"EGY",-0.0165073763986893,0.00226868145556088,"t.2"
"ERI",-0.0242691837195324,0.00353747516495078,"t.2"
"ETH",-0.0693683752918304,0.00304225050176656,"t.2"
"GAB",-0.0166471527595537,0.00427391826850044,"t.2"
"GHA",-0.0460220102304576,0.00242586473278771,"t.2"
"GIN",-0.024429096736615,0.00354049043181005,"t.2"
"GTM",0.0322537759443735,0.00307622385450255,"t.2"
"GUY",-0.0359398184029887,0.00428071493038936,"t.2"
"HND",-0.0276519863616835,0.00428071493038936,"t.2"
"HTI",0.0208319703010592,0.00307622385450255,"t.2"
"IDN",-0.03347316495142,0.00225195315119182,"t.2"
"IND",0.0254291611252004,0.00306542624242694,"t.2"
"JOR",0.119555424850188,0.00259570761510231,"t.2"
"KAZ",0.0487907305060069,0.00355189972847059,"t.2"
"KEN",0.0727796488097231,0.00241802219235089,"t.2"
"KGZ",-0.00286954469457131,0.00427819550620995,"t.2"
"KHM",0.0112777845183591,0.00306542624242694,"t.2"
"LBR",-0.111093365907233,0.00354049043181005,"t.2"
"LKA",0.0243611391793895,0.00427819550620995,"t.2"
"LSO",0.0295845143694051,0.00353747516495078,"t.2"
"MAR",0.0139233945700671,0.00315201243043969,"t.2"
"MDG",-0.00118924416145973,0.00268622465869498,"t.2"
"MDV",-0.079320308297565,0.00427819550620995,"t.2"
"MEX",0.0372766262551318,0.00428071493038936,"t.2"
"MLI",0.0035156337037039,0.00269268113872926,"t.2"
"MOZ",-0.0176244697029967,0.00353747516495078,"t.2"
"MRT",-0.00102131791553022,0.00427391826850044,"t.2"
"MWI",-0.0228965820422053,0.00268622465869498,"t.2"
"NAM",-0.0230720000640583,0.00304225050176656,"t.2"
"NER",0.00559738901108919,0.00304709508806245,"t.2"
"NGA",0.0362743697577916,0.00304709508806245,"t.2"
"NIC",-0.0279886436139987,0.00355862015408844,"t.2"
"NPL",-0.0360757698345821,0.00271711144607253,"t.2"
"PAK",0.0916672291560347,0.00355189972847059,"t.2"
"PER",-0.0908755595752758,0.00247301912631653,"t.2"
"PHL",0.0812700328287556,0.00306542624242694,"t.2"
"PRY",0.0669985589046897,0.00428071493038936,"t.2"
"RWA",-0.024698351360652,0.00241802219235089,"t.2"
"SDN",0.00329253364166093,0.00427278787339385,"t.2"
"SEN",-0.0385369468128604,0.00242586473278771,"t.2"
"SLE",-0.0296164341496058,0.00427391826850044,"t.2"
"STP",0.0732658074822044,0.00427391826850044,"t.2"
"SWZ",0.0441964484856677,0.00427278787339385,"t.2"
"TCD",0.0308788341021519,0.00354049043181005,"t.2"
"TGO",0.0181187862337089,0.00354049043181005,"t.2"
"THA",-0.0256379529515167,0.00427819550620995,"t.2"
"TTO",0.0181782641300631,0.00428071493038936,"t.2"
"TUN",0.0366124528474892,0.00429839880061939,"t.2"
"TUR",-0.0376185259772943,0.00315201243043969,"t.2"
"TZA",0.00691581813682722,0.00241802219235089,"t.2"
"UGA",0.0432087174735224,0.00268622465869498,"t.2"
"UZB",0.0547815334913163,0.00427819550620995,"t.2"
"VNM",-0.0900712977574673,0.00355189972847059,"t.2"
"YEM",0.0109486495312672,0.00429839880061939,"t.2"
"ZAF",-0.0414206186452606,0.00427278787339385,"t.2"
"ZMB",0.0210527563583838,0.00268622465869498,"t.2"
"ZWE",0.0154115603089453,0.00241802219235089,"t.2"
"ARM",-0.100474540628147,0.00366560802087613,"t.3"
"AZE",-0.0415789288572935,0.00543641878950936,"t.3"
"BDI",0.0425621040536387,0.00542170501202744,"t.3"
"BEN",-0.010605066072521,0.00362028938872783,"t.3"
"BFA",0.0141165300392269,0.00362028938872783,"t.3"
"BGD",-0.0891656863195239,0.00288630796460432,"t.3"
"BOL",-0.0428521832155218,0.00293001991906672,"t.3"
"BRA",0.0204039730901277,0.00435737226946212,"t.3"
"BWA",-0.0139623380223808,0.00542170501202744,"t.3"
"CAF",0.00709249343896472,0.00542386138101676,"t.3"
"CIV",-0.00899793884661109,0.00430757745614084,"t.3"
"CMR",-0.00746319462575299,0.00362028938872783,"t.3"
"COD",0.0283772858109242,0.00542386138101676,"t.3"
"COG",-0.00742704001591024,0.00542386138101676,"t.3"
"COL",-0.0116081722684439,0.00268943388081003,"t.3"
"COM",-0.0052803910100178,0.00542170501202744,"t.3"
"DOM",0.113512756963911,0.00293001991906672,"t.3"
"ECU",0.0199837200675608,0.00544456417412385,"t.3"
"EGY",-0.0399916179404771,0.00293262156465911,"t.3"
"ERI",-0.0329951162808372,0.00430239091002025,"t.3"
"ETH",-0.0774938210078423,0.0036125072342283,"t.3"
"GAB",-0.00526702859148233,0.00542386138101676,"t.3"
"GHA",-0.0766004219372988,0.00281891902053688,"t.3"
"GIN",-0.0555300875432604,0.00430757745614084,"t.3"
"GTM",0.065732165342248,0.00369500402955645,"t.3"
"GUY",-0.0754011798501264,0.00544456417412385,"t.3"
"HND",-0.0319343909083282,0.00544456417412385,"t.3"
"HTI",0.0372098542001766,0.00369500402955645,"t.3"
"IDN",-0.068129642127498,0.00264050052164818,"t.3"
"IND",0.035373344099321,0.00366560802087613,"t.3"
"JOR",0.155310980795231,0.00328356721365436,"t.3"
"KAZ",0.0449483028861742,0.00433778081123661,"t.3"
"KEN",0.0901958903399622,0.0028073469330878,"t.3"
"KGZ",0.000626282742758473,0.00543641878950936,"t.3"
"KHM",0.0246626703365934,0.00366560802087613,"t.3"
"LBR",-0.10724567066431,0.00430757745614084,"t.3"
"LKA",0.0587002510336163,0.00543641878950936,"t.3"
"LSO",-0.0217461409075109,0.00430239091002025,"t.3"
"MAR",-0.0110973539699162,0.00393276231486818,"t.3"
"MDG",0.00935253483895973,0.00314498749960522,"t.3"
"MDV",-0.0807307603564419,0.00543641878950936,"t.3"
"MEX",0.046184763031032,0.00544456417412385,"t.3"
"MLI",0.0111282586978085,0.00315486684625681,"t.3"
"MOZ",-0.0265137384994149,0.00430239091002025,"t.3"
"MRT",0.000733358293038691,0.00542386138101676,"t.3"
"MWI",-0.0253481978776253,0.00314498749960522,"t.3"
"NAM",-0.0347374701060573,0.0036125072342283,"t.3"
"NER",0.0300858218330746,0.00362028938872783,"t.3"
"NGA",0.0564523912200116,0.00362028938872783,"t.3"
"NIC",-0.0322917459202823,0.00435737226946212,"t.3"
"NPL",-0.0374390553823497,0.00321239827624785,"t.3"
"PAK",0.113809669147178,0.00433778081123661,"t.3"
"PER",-0.111312627192908,0.00293001991906672,"t.3"
"PHL",0.11280716004052,0.00366560802087613,"t.3"
"PRY",0.10438449821542,0.00544456417412385,"t.3"
"RWA",-0.000765842699313686,0.0028073469330878,"t.3"
"SDN",0.0283929384614518,0.00542170501202744,"t.3"
"SEN",-0.028078154307662,0.00281891902053688,"t.3"
"SLE",-0.0427062280390745,0.00542386138101676,"t.3"
"STP",0.0756483666419903,0.00542386138101676,"t.3"
"SWZ",0.0436252631777705,0.00542170501202744,"t.3"
"TCD",0.040942928812808,0.00430757745614084,"t.3"
"TGO",-0.00634967187527085,0.00430757745614084,"t.3"
"THA",-0.0291826186027774,0.00543641878950936,"t.3"
"TTO",0.027508727242531,0.00544456417412385,"t.3"
"TUN",0.0463416697846468,0.00551044497788217,"t.3"
"TUR",-0.103144061540232,0.00393276231486818,"t.3"
"TZA",0.0101286047734453,0.0028073469330878,"t.3"
"UGA",0.0739146526496668,0.00314498749960522,"t.3"
"UZB",0.0705606962381526,0.00543641878950936,"t.3"
"VNM",-0.0955084695328017,0.00433778081123661,"t.3"
"YEM",0.0198125379888341,0.00551044497788217,"t.3"
"ZAF",-0.0836428138346882,0.00542170501202744,"t.3"
"ZMB",0.0345976449472839,0.00314498749960522,"t.3"
"ZWE",-0.0346216838980601,0.0028073469330878,"t.3"
"ARM",-0.0793740548505381,0.00233437126781773,"t.4"
"AZE",-0.0603951736281559,0.00318810922299719,"t.4"
"BDI",0.0327536443775335,0.00318363490785143,"t.4"
"BEN",0.00323870531089596,0.0023187749488578,"t.4"
"BFA",0.0164450732010137,0.0023187749488578,"t.4"
"BGD",-0.0261626666550106,0.00189468430866057,"t.4"
"BOL",-0.0345701237137018,0.00191007340383305,"t.4"
"BRA",0.0190235911053386,0.00268582576580211,"t.4"
"BWA",-0.0120467710973721,0.00318363490785143,"t.4"
"CAF",0.0141374850424227,0.00318461690816012,"t.4"
"CIV",0.00857486834042321,0.00267059074391333,"t.4"
"CMR",-0.0243241973172977,0.0023187749488578,"t.4"
"COD",0.0071294666482116,0.00318461690816012,"t.4"
"COG",0.0047564327395498,0.00318461690816012,"t.4"
"COL",0.0156086656668788,0.0017642508710517,"t.4"
"COM",-0.0221508034110214,0.00318363490785143,"t.4"
"DOM",0.113277467496409,0.00191007340383305,"t.4"
"ECU",0.000669753938545129,0.00319019147738355,"t.4"
"EGY",-0.0177567580430074,0.00180040319570914,"t.4"
"ERI",-0.0197820971348118,0.0026679069856536,"t.4"
"ETH",-0.0551550279744049,0.00231438943645478,"t.4"
"GAB",-0.0110982125862328,0.00318461690816012,"t.4"
"GHA",-0.0401284830745803,0.00186887403026611,"t.4"
"GIN",-0.0218384717281099,0.00267059074391333,"t.4"
"GTM",0.0246161875287031,0.00234367040179632,"t.4"
"GUY",-0.066342618794809,0.00319019147738355,"t.4"
"HND",-0.00620928478141199,0.00319019147738355,"t.4"
"HTI",0.00938588987751554,0.00234367040179632,"t.4"
"IDN",-0.0301954741387444,0.00174639630757579,"t.4"
"IND",0.0122867243843411,0.00233437126781773,"t.4"
"JOR",0.110870701730696,0.00202798640609797,"t.4"
"KAZ",0.00470519469273388,0.00268013506758263,"t.4"
"KEN",0.0419414818538144,0.00186161646543206,"t.4"
"KGZ",-0.0138604067766451,0.00318810922299719,"t.4"
"KHM",0.0321038443718271,0.00233437126781773,"t.4"
"LBR",-0.0700305870254278,0.00267059074391333,"t.4"
"LKA",0.0358286525685983,0.00318810922299719,"t.4"
"LSO",0.0118646164395775,0.0026679069856536,"t.4"
"MAR",0.0116394278733166,0.00241492142686243,"t.4"
"MDG",-0.00518798336983329,0.00205713490385718,"t.4"
"MDV",-0.0326956772852359,0.00318810922299719,"t.4"
"MEX",0.0174015587461237,0.00319019147738355,"t.4"
"MLI",0.00210486890433801,0.00206305288830036,"t.4"
"MOZ",0.0160011077836079,0.0026679069856536,"t.4"
"MRT",0.000180504665015387,0.00318461690816012,"t.4"
"MWI",-0.0013642800554837,0.00205713490385718,"t.4"
"NAM",-0.0356776030104377,0.00231438943645478,"t.4"
"NER",0.000973897505829382,0.0023187749488578,"t.4"
"NGA",0.0207985997878472,0.0023187749488578,"t.4"
"NIC",-0.0222656073230536,0.00268582576580211,"t.4"
"NPL",-0.029306298798018,0.0020840991799292,"t.4"
"PAK",0.0466947748146814,0.00268013506758263,"t.4"
"PER",-0.0703710142720469,0.00191007340383305,"t.4"
"PHL",0.0636855243154863,0.00233437126781773,"t.4"
"PRY",0.0753249314855833,0.00319019147738355,"t.4"
"RWA",0.0151531577006729,0.00186161646543206,"t.4"
"SDN",0.00995013763383198,0.00318363490785143,"t.4"
"SEN",-0.0209731379631257,0.00186887403026611,"t.4"
"SLE",-0.0180022236630264,0.00318461690816012,"t.4"
"STP",0.0690823887502931,0.00318461690816012,"t.4"
"SWZ",0.0287546831172491,0.00318363490785143,"t.4"
"TCD",0.0206643690424736,0.00267059074391333,"t.4"
"TGO",0.00728330598465859,0.00267059074391333,"t.4"
"THA",-0.0158681263446102,0.00318810922299719,"t.4"
"TTO",-0.0169775073819072,0.00319019147738355,"t.4"
"TUN",0.0216596919610239,0.00320614594796304,"t.4"
"TUR",-0.0389592547940157,0.00241492142686243,"t.4"
"TZA",0.0178902086466018,0.00186161646543206,"t.4"
"UGA",0.0412886992779054,0.00205713490385718,"t.4"
"UZB",0.0158421766545586,0.00318810922299719,"t.4"
"VNM",-0.043114456880875,0.00268013506758263,"t.4"
"YEM",-0.00514755121946278,0.00320614594796304,"t.4"
"ZAF",-0.0762834383687257,0.00318363490785143,"t.4"
"ZMB",0.0448895254515021,0.00205713490385718,"t.4"
"ZWE",-0.0228666139565734,0.00186161646543206,"t.4"
"ARM",-0.0988551053334745,0.00261821642878424,"t.5"
"AZE",-0.0684137905095261,0.00369334547161627,"t.5"
"BDI",0.0445782750666637,0.00368455258303657,"t.5"
"BEN",-0.0032139852548043,0.00258906795355761,"t.5"
"BFA",-0.00841365940553711,0.00258906795355761,"t.5"
"BGD",-0.0215244822061286,0.00210750567316612,"t.5"
"BOL",-0.0383847298766616,0.00213695083341356,"t.5"
"BRA",0.0219278632615296,0.00305170457410688,"t.5"
"BWA",-0.0144357738502596,0.00368455258303657,"t.5"
"CAF",0.0199241279285346,0.00368615406970521,"t.5"
"CIV",-0.00821537464059366,0.00302123059855166,"t.5"
"CMR",-0.019608157956942,0.00258906795355761,"t.5"
"COD",0.0239872703232541,0.00368615406970521,"t.5"
"COG",0.00681566410221455,0.00368615406970521,"t.5"
"COL",0.0133215450600945,0.00197492081981364,"t.5"
"COM",-0.00818484452681718,0.00368455258303657,"t.5"
"DOM",0.112673382549739,0.00213695083341356,"t.5"
"ECU",-0.00465997662426612,0.00369796402717521,"t.5"
"EGY",-0.027408300829654,0.00217332611260262,"t.5"
"ERI",-0.0241724241772755,0.00301709818184178,"t.5"
"ETH",-0.0661550807548968,0.00258257674432417,"t.5"
"GAB",-0.00282984793894901,0.00368615406970521,"t.5"
"GHA",-0.0511972502017368,0.00206165757651058,"t.5"
"GIN",-0.0412662268078311,0.00302123059855166,"t.5"
"GTM",0.0339290631937022,0.00263693654121256,"t.5"
"GUY",-0.0741072135089791,0.00369796402717521,"t.5"
"HND",-0.0136690209285052,0.00369796402717521,"t.5"
"HTI",0.00895739084291652,0.00263693654121256,"t.5"
"IDN",-0.0416002816252184,0.00194134432797511,"t.5"
"IND",0.0234392318718808,0.00261821642878424,"t.5"
"JOR",0.107321193404653,0.00239607137822888,"t.5"
"KAZ",-0.0100453949190834,0.00303978702490648,"t.5"
"KEN",0.0454382304371027,0.00205144745107409,"t.5"
"KGZ",8.09568396038653e-05,0.00369334547161627,"t.5"
"KHM",0.0521014456962423,0.00261821642878424,"t.5"
"LBR",-0.0683587510754553,0.00302123059855166,"t.5"
"LKA",0.0609350545231651,0.00369334547161627,"t.5"
"LSO",-0.0191537017594152,0.00301709818184178,"t.5"
"MAR",0.0105465562415638,0.00280167552346532,"t.5"
"MDG",0.0132087141509344,0.00227742166503302,"t.5"
"MDV",-0.0270113895368267,0.00369334547161627,"t.5"
"MEX",0.0128772209989494,0.00369796402717521,"t.5"
"MLI",0.00352157539766507,0.00228593220573393,"t.5"
"MOZ",0.0117416201492239,0.00301709818184178,"t.5"
"MRT",-0.00940872270716089,0.00368615406970521,"t.5"
"MWI",-0.0293949031012509,0.00227742166503302,"t.5"
"NAM",-0.0433649707839851,0.00258257674432417,"t.5"
"NER",0.0159256206731222,0.00258906795355761,"t.5"
"NGA",0.0263695465329509,0.00258906795355761,"t.5"
"NIC",-0.0205716967652784,0.00305170457410688,"t.5"
"NPL",-0.0140165531082013,0.00232414839564008,"t.5"
"PAK",0.0669571707447348,0.00303978702490648,"t.5"
"PER",-0.0674021354188256,0.00213695083341356,"t.5"
"PHL",0.0880055440083863,0.00261821642878424,"t.5"
"PRY",0.0878346570013838,0.00369796402717521,"t.5"
"RWA",0.0375620219003621,0.00205144745107409,"t.5"
"SDN",0.0184355856206189,0.00368455258303657,"t.5"
"SEN",-0.0123437492495383,0.00206165757651058,"t.5"
"SLE",-0.0202875580664256,0.00368615406970521,"t.5"
"STP",0.0690653998039383,0.00368615406970521,"t.5"
"SWZ",0.0187054744704934,0.00368455258303657,"t.5"
"TCD",0.0184165574783934,0.00302123059855166,"t.5"
"TGO",-0.00338156537544515,0.00302123059855166,"t.5"
"THA",-0.0181325219837395,0.00369334547161627,"t.5"
"TTO",-0.00927695789274126,0.00369796402717521,"t.5"
"TUN",0.030462130293935,0.00373860780777053,"t.5"
"TUR",-0.0761564751444652,0.00280167552346532,"t.5"
"TZA",0.0228255349352131,0.00205144745107409,"t.5"
"UGA",0.0503736869141434,0.00227742166503302,"t.5"
"UZB",0.0315281437803932,0.00369334547161627,"t.5"
"VNM",-0.0389086810325205,0.00303978702490648,"t.5"
"YEM",0.00740004963689383,0.00373860780777053,"t.5"
"ZAF",-0.100007266158968,0.00368455258303657,"t.5"
"ZMB",0.0380374829602699,0.00227742166503302,"t.5"
"ZWE",-0.0316924677574405,0.00205144745107409,"t.5"
"ARM",-0.122819784692094,0.00195294055192838,"t.6"
"AZE",-0.0595335948249803,0.00268351761202951,"t.6"
"BDI",0.0447576676853699,0.00268126809437833,"t.6"
"BEN",0.00590247508019465,0.00194515151190773,"t.6"
"BFA",0.0160603355355172,0.00194515151190773,"t.6"
"BGD",-0.024630663902476,0.00156938788985832,"t.6"
"BOL",-0.0435951176074843,0.00157665802355159,"t.6"
"BRA",0.0111467762664782,0.00225363023913578,"t.6"
"BWA",-0.000796993744345406,0.00268126809437833,"t.6"
"CAF",0.0186385757654171,0.00268178521225312,"t.6"
"CIV",-0.0106572265715091,0.00224620584163713,"t.6"
"CMR",-0.0328772057908634,0.00194515151190773,"t.6"
"COD",0.0185707612515693,0.00268178521225312,"t.6"
"COG",0.0115712689121299,0.00268178521225312,"t.6"
"COL",0.0145002983659863,0.001447240375937,"t.6"
"COM",-0.0222637829958063,0.00268126809437833,"t.6"
"DOM",0.0949623812746916,0.00157665802355159,"t.6"
"ECU",-0.010841081871184,0.00268449112188075,"t.6"
"EGY",-0.046092857436647,0.00140422825589311,"t.6"
"ERI",-0.00938071249338437,0.00224478698839201,"t.6"
"ETH",-0.0433740358243715,0.00194282649901111,"t.6"
"GAB",-0.00716472354072279,0.00268178521225312,"t.6"
"GHA",-0.018080585760129,0.00155645039572977,"t.6"
"GIN",-0.00969991460260878,0.00224620584163713,"t.6"
"GTM",0.0245926814244203,0.00195731754810165,"t.6"
"GUY",-0.0386741777710084,0.00268449112188075,"t.6"
"HND",-0.00632853815467901,0.00268449112188075,"t.6"
"HTI",0.00892558078004997,0.00195731754810165,"t.6"
"IDN",-0.0289944597336406,0.0014387947472132,"t.6"
"IND",-0.0153578130961334,0.00195294055192838,"t.6"
"JOR",0.079537593386527,0.00162382160185861,"t.6"
"KAZ",0.00338145451927575,0.00225095915062984,"t.6"
"KEN",0.0210128902133082,0.00155258857955999,"t.6"
"KGZ",0.00472781623511085,0.00268351761202951,"t.6"
"KHM",0.0338686320329823,0.00195294055192838,"t.6"
"LBR",-0.0276340897775597,0.00224620584163713,"t.6"
"LKA",0.0391501321604291,0.00268351761202951,"t.6"
"LSO",-0.0121926601976027,0.00224478698839201,"t.6"
"MAR",0.00971992340066875,0.00198571245945778,"t.6"
"MDG",0.0119805436381382,0.00172159945073365,"t.6"
"MDV",-0.011745056217204,0.00268351761202951,"t.6"
"MEX",-0.00906614129285808,0.00268449112188075,"t.6"
"MLI",0.00838999156896757,0.00172474342537147,"t.6"
"MOZ",0.0341339726191183,0.00224478698839201,"t.6"
"MRT",-0.00410152946564826,0.00268178521225312,"t.6"
"MWI",-0.010845532520303,0.00172159945073365,"t.6"
"NAM",-0.0194471428324848,0.00194282649901111,"t.6"
"NER",0.023340789626999,0.00194515151190773,"t.6"
"NGA",0.00485711524834077,0.00194515151190773,"t.6"
"NIC",-0.00690504749110777,0.00225363023913578,"t.6"
"NPL",-0.0327872842089997,0.00173527607416383,"t.6"
"PAK",0.0291059705716013,0.00225095915062984,"t.6"
